AUC,D,M,gamma
-4200.740299,3.0,42.0,0.22
-4195.332836,3.0,34.0,0.25
-4184.016418,3.0,12.0,0.31
-4192.007463,3.0,14.0,0.02
-4106.531343,5.0,40.0,0.81
-4192.007463,4.0,39.0,0.02
-4126.777612,4.0,35.0,0.75
-4178.625373,5.0,55.0,0.32
-4195.167164,4.0,63.0,0.26
-4148.437313,4.0,86.0,0.66
-4184.016418,3.0,81.0,0.31
-4177.5253729999995,3.0,72.0,0.32
-4151.137313,3.0,79.0,0.58
-4192.007463,4.0,93.0,0.02
-4178.9,4.0,31.0,0.46
-4134.565672,4.0,71.0,0.73
-4150.001493,3.0,82.0,0.63
-3867.11791,4.0,2.0,0.54
-4148.756716,3.0,94.0,0.66
-4150.140299000001,4.0,19.0,0.59
-4200.740299,3.0,79.0,0.22
-4180.985075,5.0,73.0,0.34
-4105.477612,5.0,39.0,0.85
-4201.065672,3.0,39.0,0.19
-4196.228357999999,3.0,16.0,0.14
-4196.228357999999,3.0,55.0,0.14
-4173.631343,3.0,23.0,0.44
-4196.091045,3.0,46.0,0.12
-4054.18209,3.0,2.0,0.25
-4197.547761,3.0,60.0,0.09
-4176.3298509999995,3.0,48.0,0.39
-4199.931343,3.0,28.0,0.21
-4200.883582,3.0,67.0,0.2
-4197.759701,5.0,10.0,0.07
-4191.173134000001,3.0,65.0,0.03
-4072.979104,3.0,51.0,0.97
-4197.828358,3.0,43.0,0.18
-4178.023881,5.0,35.0,0.39
-4199.140299000001,4.0,57.0,0.0
-4186.256716,3.0,99.0,0.29
-4172.598507,4.0,67.0,0.48
-4177.216418,3.0,52.0,0.41000000000000003
-4166.010448,4.0,37.0,0.52
-4176.091045,3.0,88.0,0.35000000000000003
-4198.283582,4.0,44.0,0.18
-4115.425373,5.0,30.0,0.8
-4197.219403,4.0,60.0,0.05
-4190.276119,3.0,10.0,0.27
-4199.140299000001,3.0,73.0,0.0
-4198.513433,4.0,26.0,0.1
-4197.402985,3.0,34.0,0.17
-4198.325373,4.0,69.0,0.24
-4176.091045,3.0,77.0,0.35000000000000003
-4156.773134,3.0,89.0,0.56
-4148.228357999999,4.0,100.0,0.61
-4096.616418,5.0,41.0,0.92
-4138.689552000001,3.0,61.0,0.71
-4183.895522,3.0,18.0,0.3
-4169.714925,4.0,75.0,0.43
-4173.934328,3.0,84.0,0.5
-4200.740299,3.0,55.0,0.22
-4196.228357999999,5.0,94.0,0.14
-4150.104478,3.0,48.0,0.65
-4197.219403,4.0,12.0,0.05
-4178.222388,3.0,24.0,0.33
-4115.049254,3.0,5.0,0.38
-4175.573134,3.0,65.0,0.46
-4187.622388000001,4.0,57.0,0.28
-4145.491045000001,5.0,81.0,0.7000000000000001
-4199.931343,3.0,56.0,0.21
-4196.325373,3.0,53.0,0.24
-4197.547761,3.0,70.0,0.09
-4196.7626869999995,3.0,90.0,0.16
-4199.931343,3.0,49.0,0.21
-4195.902985,3.0,33.0,0.13
-4191.173134000001,3.0,79.0,0.03
-4175.7373130000005,3.0,62.0,0.37
-4196.280597,3.0,66.0,0.11
-4195.167164,3.0,83.0,0.26
-4184.016418,3.0,76.0,0.31
-4197.759701,3.0,39.0,0.07
-4177.216418,3.0,59.0,0.41000000000000003
-4199.140299000001,3.0,98.0,0.0
-4197.828358,3.0,44.0,0.18
-4196.7626869999995,4.0,85.0,0.16
-4197.759701,3.0,68.0,0.07
-4177.5253729999995,3.0,73.0,0.32
-4160.828358,3.0,97.0,0.53
-4201.065672,3.0,54.0,0.19
-4117.202985,4.0,37.0,0.79
-4200.883582,3.0,29.0,0.2
-4196.325373,4.0,64.0,0.24
-4175.589552,3.0,30.0,0.36
-4175.573134,3.0,21.0,0.46
-4156.773134,3.0,46.0,0.56
-4173.934328,3.0,41.0,0.5
-4192.964179,4.0,53.0,0.04
-4188.397015,3.0,16.0,0.28
-4173.6910450000005,5.0,32.0,0.42
-4107.335821,3.0,23.0,0.89
-4193.520896,3.0,5.0,0.01
-4196.228357999999,3.0,28.0,0.14
-4199.4746270000005,4.0,36.0,0.19
-4196.091045,3.0,50.0,0.12
-4173.631343,3.0,58.0,0.44
-4176.676119,4.0,46.0,0.4
-4198.0791039999995,5.0,26.0,0.23
-4186.256716,3.0,13.0,0.29
-4196.7626869999995,3.0,71.0,0.16
-4046.076119,3.0,42.0,0.99
-4179.702985,4.0,39.0,0.34
-4198.513433,3.0,63.0,0.1
-4152.80597,3.0,54.0,0.59
-4190.276119,3.0,19.0,0.27
-4197.759701,3.0,28.0,0.08
-4101.440299,4.0,8.0,0.77
-4176.958209,5.0,47.0,0.38
-4197.219403,3.0,16.0,0.05
-4173.052239,3.0,78.0,0.48
-4099.2626869999995,4.0,87.0,0.84
-4184.016418,3.0,34.0,0.31
-4195.332836,3.0,67.0,0.25
-4192.007463,3.0,51.0,0.02
-4141.452239,3.0,30.0,0.6900000000000001
-4200.883582,3.0,25.0,0.2
-4145.422388,4.0,44.0,0.61
-4196.641791,5.0,61.0,0.15
-4196.091045,3.0,22.0,0.12
-4180.964179,3.0,25.0,0.34
-4197.759701,4.0,38.0,0.07
-4173.052239,3.0,20.0,0.48
-4200.883582,3.0,35.0,0.2
-4155.562687,3.0,49.0,0.55
-4197.402985,4.0,92.0,0.17
-4195.167164,3.0,40.0,0.26
-4176.931343,5.0,32.0,0.36
-4177.5253729999995,3.0,14.0,0.32
-4167.225372999999,3.0,75.0,0.52
-4197.802985,3.0,8.0,0.23
-4173.791045,4.0,35.0,0.45
-4133.501493,3.0,56.0,0.74
-4186.256716,3.0,73.0,0.29
-4198.513433,3.0,43.0,0.1
-4195.902985,3.0,51.0,0.13
-4197.864179,4.0,82.0,0.22
-4180.729851,3.0,29.0,0.4
-4199.140299000001,3.0,17.0,0.0
-4197.219403,5.0,45.0,0.05
-4054.961194,3.0,3.0,0.65
-4200.883582,3.0,37.0,0.2
-4197.828358,3.0,42.0,0.18
-4195.167164,3.0,69.0,0.26
-4196.641791,3.0,27.0,0.15
-4197.547761,3.0,53.0,0.09
-4191.173134000001,3.0,59.0,0.03
-4201.065672,3.0,32.0,0.19
-4196.280597,3.0,48.0,0.11
-4184.016418,3.0,25.0,0.31
-4196.325373,3.0,33.0,0.24
-4201.065672,3.0,36.0,0.19
-4188.397015,3.0,40.0,0.28
-4197.759701,3.0,32.0,0.07
-4174.756716,3.0,23.0,0.38
-4173.813433,3.0,55.0,0.42
-4178.222388,3.0,46.0,0.33
-4197.828358,3.0,14.0,0.18
-4196.228357999999,3.0,38.0,0.14
-4200.740299,3.0,20.0,0.22
-4196.7626869999995,3.0,31.0,0.16
-4175.589552,3.0,10.0,0.36
-4200.444775999999,3.0,50.0,0.06
-4192.007463,3.0,43.0,0.02
-4196.091045,3.0,64.0,0.12
-4195.332836,3.0,41.0,0.25
-4180.00597,4.0,57.0,0.31
-4186.256716,3.0,48.0,0.29
-4197.547761,3.0,52.0,0.09
-4190.276119,3.0,34.0,0.27
-4200.740299,3.0,37.0,0.22
-4195.902985,3.0,27.0,0.13
-4180.964179,3.0,62.0,0.34
-4173.608955,4.0,21.0,0.47000000000000003
-4201.065672,3.0,44.0,0.19
-4176.3298509999995,3.0,58.0,0.39
-4173.631343,3.0,18.0,0.44
-4197.402985,4.0,47.0,0.17
-4201.065672,3.0,60.0,0.19
-4197.219403,3.0,60.0,0.05
-4193.520896,3.0,65.0,0.01
-4088.6970149999997,3.0,39.0,0.9400000000000001
-4151.137313,3.0,35.0,0.58
-4196.280597,5.0,68.0,0.11
-4167.977612,4.0,30.0,0.51
-4144.374627,3.0,45.0,0.68
-4183.895522,3.0,72.0,0.3
-4195.332836,3.0,80.0,0.25
-4199.931343,3.0,36.0,0.21
-4197.759701,5.0,55.0,0.08
-4196.641791,3.0,23.0,0.15
-4192.964179,4.0,62.0,0.04
-4175.589552,3.0,53.0,0.36
-4197.802985,3.0,42.0,0.23
-4173.813433,3.0,32.0,0.42
-4178.222388,3.0,70.0,0.33
-4189.026865999999,4.0,77.0,0.27
-4198.513433,3.0,15.0,0.1
-4201.065672,3.0,49.0,0.19
-4147.425373,3.0,75.0,0.62
-4196.7626869999995,3.0,51.0,0.16
