AUC,Beta1,Beta2
24768.46526,20,2.9
24732.87915,20,3
24694.04834,20,3.1
24692.06344,20,3.2
24670.8006,20,3.3
24670.36556,20,3.4
24649.51964,20,3.5
24652.86707,20,3.6
24627.01511,20,3.7
24654.13293,20,3.8
24659.86103,20,3.9
24673.20242,20,4
24678.60725,20,4.1
24697.76737,20,4.2
24703.02115,20,4.3
24692.45619,20,4.4
24678.26888,20,4.5
24648.37462,20,4.6
24665.92145,20,4.7
24697.77946,20,4.8
24680.93051,20,4.9
24670.61329,20,5
24666.70997,20,5.1
24654.53474,20,5.2
24661.68278,20,5.3
24653.06042,20,5.4
24685.02719,20,5.5
24665.1994,20,5.6
24660.01511,20,5.7
24664.55891,20,5.8
24647.32931,20,5.9
24655,20,6
24587.89124,21,0
24566.83686,21,0.1
24568.41088,21,0.2
24640.14199,21,0.3
24620.51662,21,0.4
24623.43202,21,0.5
24637.64048,21,0.6
24637.75227,21,0.7
24677.40181,21,0.8
24650.21752,21,0.9
24633.94864,21,1
24670.35952,21,1.1
24714.87613,21,1.2
24737.90634,21,1.3
24680.1571,21,1.4
24690.29909,21,1.5
24687.03927,21,1.6
24658.81571,21,1.7
24689.90937,21,1.8
24669.83082,21,1.9
24681.64955,21,2
24734.56495,21,2.1
24752.45317,21,2.2
24752.21148,21,2.3
24728.89426,21,2.4
24720.10272,21,2.5
24730.29305,21,2.6
24738.14804,21,2.7
24755.92447,21,2.8
24736.16012,21,2.9
24698.67069,21,3
24692.25076,21,3.1
24670.02719,21,3.2
24659.17825,21,3.3
24662.28399,21,3.4
24657,21,3.5
24682.12387,21,3.6
24635.91239,21,3.7
24660.56495,21,3.8
24690.51057,21,3.9
24685.3716,21,4
24705.03927,21,4.1
24703.24471,21,4.2
24689.90937,21,4.3
24672.25982,21,4.4
24649.32931,21,4.5
24665.59517,21,4.6
24698.46828,21,4.7
24668.01208,21,4.8
24651.10574,21,4.9
24643.14199,21,5
24646.30514,21,5.1
24649.57402,21,5.2
24661.04532,21,5.3
24684.25378,21,5.4
24671.16616,21,5.5
24680.65257,21,5.6
24684.37764,21,5.7
24647.10272,21,5.8
24652.19033,21,5.9
24645.18127,21,6
24563.82779,22,0
24567.51057,22,0.1
24667.5287,22,0.2
24620.28701,22,0.3
24612.53172,22,0.4
24639.98489,22,0.5
24622.17221,22,0.6
24671.13293,22,0.7
24657.85801,22,0.8
24619.24773,22,0.9
24634.2568,22,1
24702.14199,22,1.1
24703.14804,22,1.2
24691.16918,22,1.3
24706.37462,22,1.4
24695.15106,22,1.5
24669.1571,22,1.6
24689.97885,22,1.7
24679.45015,22,1.8
24677.51662,22,1.9
24705.42598,22,2
24718.19637,22,2.1
24741.11782,22,2.2
24739.54985,22,2.3
24725.73112,22,2.4
24736.11782,22,2.5
24752.81269,22,2.6
24753.43505,22,2.7
24753.80665,22,2.8
24714.20544,22,2.9
24701.98187,22,3
24683.46224,22,3.1
24659.65257,22,3.2
24672.9577,22,3.3
24660.91541,22,3.4
24658.94864,22,3.5
24648.12991,22,3.6
24669.37764,22,3.7
24669.03927,22,3.8
24676.86103,22,3.9
24711.60725,22,4
24715.22356,22,4.1
24677.56193,22,4.2
24674.09668,22,4.3
24650.92145,22,4.4
24663.89124,22,4.5
24687.80363,22,4.6
24681.68278,22,4.7
24660.16314,22,4.8
24659.0423,22,4.9
24664.2145,22,5
24681,22,5.1
24685.16918,22,5.2
24663.29909,22,5.3
24678.66163,22,5.4
24666.82477,22,5.5
24666.18127,22,5.6
24647.64955,22,5.7
24654.63444,22,5.8
24659.36858,22,5.9
24665.99698,22,6
24563.12387,23,0
24589.68278,23,0.1
24592.14502,23,0.2
24613.00906,23,0.3
24631.04834,23,0.4
24601.25076,23,0.5
24668.02719,23,0.6
24654.41994,23,0.7
24641.24471,23,0.8
24653.80363,23,0.9
24713.69486,23,1
24736.32024,23,1.1
24699.45921,23,1.2
24653.0997,23,1.3
24664.05136,23,1.4
24657.36858,23,1.5
24673,23,1.6
24711.55891,23,1.7
24699.93353,23,1.8
24704.57704,23,1.9
24728.88218,23,2
24735.29003,23,2.1
24740.7855,23,2.2
24691.53172,23,2.3
24743.64048,23,2.4
24769.1148,23,2.5
24760.60423,23,2.6
24744.89728,23,2.7
24706.75831,23,2.8
24691.59215,23,2.9
24675.25378,23,3
24659.56495,23,3.1
24683.71903,23,3.2
24665.49849,23,3.3
24681.57402,23,3.4
24690.00906,23,3.5
24667.40785,23,3.6
24680.98489,23,3.7
24693.22961,23,3.8
24714.7432,23,3.9
24730.93353,23,4
24703.97583,23,4.1
24677.28097,23,4.2
24679.8852,23,4.3
24685.62538,23,4.4
24672.61329,23,4.5
24684.96073,23,4.6
24684.71601,23,4.7
24654.82779,23,4.8
24638.66465,23,4.9
24652.02115,23,5
24673.33233,23,5.1
24670.34139,23,5.2
24681.81873,23,5.3
24671.44411,23,5.4
24680.17825,23,5.5
24689.91239,23,5.6
24676.11782,23,5.7
24672.70393,23,5.8
24678.39577,23,5.9
24658.24169,23,6
24608.66163,24,0
24561.81873,24,0.1
24609.84592,24,0.2
24604.87009,24,0.3
24608.76737,24,0.4
24666.44411,24,0.5
24691.30514,24,0.6
24706.94864,24,0.7
24675.43807,24,0.8
24695.69486,24,0.9
24743.77039,24,1
24725.48338,24,1.1
24667.37764,24,1.2
24693.70091,24,1.3
24667.67976,24,1.4
24706.23263,24,1.5
24740.85498,24,1.6
24715.43202,24,1.7
24694.83384,24,1.8
24717.86103,24,1.9
24742.8429,24,2
24740,24,2.1
24747.27492,24,2.2
24733.71903,24,2.3
24740.63142,24,2.4
24741.31722,24,2.5
24761.86103,24,2.6
24740.68882,24,2.7
24707.67372,24,2.8
24697.02719,24,2.9
24708.01511,24,3
24686.67674,24,3.1
24694.73716,24,3.2
24702.48943,24,3.3
24702.30514,24,3.4
24671.6435,24,3.5
24671.03021,24,3.6
24689.45921,24,3.7
24716.48338,24,3.8
24745.6284,24,3.9
24707.98792,24,4
24671.57402,24,4.1
24669.99698,24,4.2
24660.46828,24,4.3
24662.76737,24,4.4
24666.51662,24,4.5
24668.31722,24,4.6
24655.7432,24,4.7
24644.79154,24,4.8
24652.10272,24,4.9
24671.9577,24,5
24678.60423,24,5.1
24676.12991,24,5.2
24694.23263,24,5.3
24686.16314,24,5.4
24702.09668,24,5.5
24688.64955,24,5.6
24672.06647,24,5.7
24678.60725,24,5.8
24622.06344,24,5.9
24653.11178,24,6
24555.13897,25,0
24582.21752,25,0.1
24602.70695,25,0.2
24599.42296,25,0.3
24680.24471,25,0.4
24703.96375,25,0.5
24695.96979,25,0.6
24674.13595,25,0.7
24703.87009,25,0.8
24766.47734,25,0.9
24714.86405,25,1
24653.01511,25,1.1
24699.64653,25,1.2
24686.39275,25,1.3
24717.7281,25,1.4
24726.80967,25,1.5
24720.70091,25,1.6
24689.27795,25,1.7
24728.02719,25,1.8
24747.55589,25,1.9
24752.14199,25,2
24733.92749,25,2.1
24751.24471,25,2.2
24742.55891,25,2.3
24787.75529,25,2.4
24767.10574,25,2.5
24745.54381,25,2.6
24716.78852,25,2.7
24714.52568,25,2.8
24689.50151,25,2.9
24691.52266,25,3
24704.8852,25,3.1
24699.64048,25,3.2
24719.93958,25,3.3
24689.14502,25,3.4
24679.12689,25,3.5
24693.91541,25,3.6
24725.03323,25,3.7
24718.62538,25,3.8
24701.2568,25,3.9
24680.61934,25,4
24665.08761,25,4.1
24665.90937,25,4.2
24667.96677,25,4.3
24677.30211,25,4.4
24675.54381,25,4.5
24676.10574,25,4.6
24650.30211,25,4.7
24656.18731,25,4.8
24688.45015,25,4.9
24711.39879,25,5
24690.41692,25,5.1
24710.13293,25,5.2
24709.61329,25,5.3
24705.8852,25,5.4
24677.32931,25,5.5
24648.88218,25,5.6
24652.03323,25,5.7
24620.51964,25,5.8
24644.65861,25,5.9
24666.43505,25,6
24568.96073,26,0
24600.58006,26,0.1
24644.81571,26,0.2
24680.86405,26,0.3
24706.70091,26,0.4
24711.75529,26,0.5
24700.98792,26,0.6
24704.67069,26,0.7
24738.06042,26,0.8
24741.5861,26,0.9
24700.03927,26,1
24721.94864,26,1.1
24671.03323,26,1.2
24720.09366,26,1.3
24727.10574,26,1.4
24716.6284,26,1.5
24684.66465,26,1.6
24707.18127,26,1.7
24741.00906,26,1.8
24758.52266,26,1.9
24732.52266,26,2
24726.09063,26,2.1
24765.32931,26,2.2
24776.07855,26,2.3
24767.25378,26,2.4
24763.25076,26,2.5
24774.65861,26,2.6
24713.45921,26,2.7
24702.44713,26,2.8
24721.39879,26,2.9
24711.14502,26,3
24716.32326,26,3.1
24718.08459,26,3.2
24695.45921,26,3.3
24662.36254,26,3.4
24674.70997,26,3.5
24707.54985,26,3.6
24715.08157,26,3.7
24739.34441,26,3.8
24690.30816,26,3.9
24658.16012,26,4
24669.76435,26,4.1
24676.79758,26,4.2
24669.23263,26,4.3
24676.24773,26,4.4
24693.77644,26,4.5
24694.40181,26,4.6
24670.76435,26,4.7
24666.67069,26,4.8
24711.0423,26,4.9
24700.10272,26,5
24722.85498,26,5.1
24697.54079,26,5.2
24677.10574,26,5.3
24671.08157,26,5.4
24648.87915,26,5.5
24640.09668,26,5.6
24644.46828,26,5.7
24651.01813,26,5.8
24682.22054,26,5.9
24674.78852,26,6
24608.94864,27,0
24659.01813,27,0.1
24664.25076,27,0.2
24712.97885,27,0.3
24740.07251,27,0.4
24705.36254,27,0.5
24700.78852,27,0.6
24746.25982,27,0.7
24735.01208,27,0.8
24686.05438,27,0.9
24699.61027,27,1
24707.90332,27,1.1
24719.82477,27,1.2
24699.22659,27,1.3
24706.50453,27,1.4
24724.02719,27,1.5
24725.61027,27,1.6
24742.07553,27,1.7
24752.52568,27,1.8
24754.4139,27,1.9
24748.40181,27,2
24774.76435,27,2.1
24775.16918,27,2.2
24802.34441,27,2.3
24781.16314,27,2.4
24777.29607,27,2.5
24721.87311,27,2.6
24711.69486,27,2.7
24720.99698,27,2.8
24706.61934,27,2.9
24711.2719,27,3
24695.08761,27,3.1
24687.41692,27,3.2
24676.61027,27,3.3
24679.08157,27,3.4
24702.62236,27,3.5
24725.6858,27,3.6
24712.02417,27,3.7
24699.47734,27,3.8
24668.12387,27,3.9
24661.85196,27,4
24672.77039,27,4.1
24706.42598,27,4.2
24695.38671,27,4.3
24676.61027,27,4.4
24698.97583,27,4.5
24675.87009,27,4.6
24671.91541,27,4.7
24701.93656,27,4.8
24692.21148,27,4.9
24693.6435,27,5
24697.95468,27,5.1
24693.66163,27,5.2
24703.31118,27,5.3
24687.89426,27,5.4
24664.32628,27,5.5
24673.46526,27,5.6
24647.87311,27,5.7
24671.62538,27,5.8
24668.02719,27,5.9
24669.72205,27,6
24638.45619,28,0
24634.00302,28,0.1
24736.76737,28,0.2
24753.85196,28,0.3
24741.30211,28,0.4
24720.79456,28,0.5
24729.17825,28,0.6
24720.69789,28,0.7
24694.14199,28,0.8
24726.96073,28,0.9
24726.29305,28,1
24714.98187,28,1.1
24734.14502,28,1.2
24724.64048,28,1.3
24733.1994,28,1.4
24765.61329,28,1.5
24763.23565,28,1.6
24771.70091,28,1.7
24771.55891,28,1.8
24760.49547,28,1.9
24777.35952,28,2
24771.87009,28,2.1
24806.33535,28,2.2
24779.43202,28,2.3
24785.62538,28,2.4
24733.1571,28,2.5
24715.0997,28,2.6
24710.48036,28,2.7
24722.42296,28,2.8
24715.51057,28,2.9
24709.2568,28,3
24724.81571,28,3.1
24675.3142,28,3.2
24681.77341,28,3.3
24688.60725,28,3.4
24703,28,3.5
24694.36254,28,3.6
24682.91239,28,3.7
24666.31722,28,3.8
24667.74622,28,3.9
24677.81873,28,4
24689.29305,28,4.1
24689.25076,28,4.2
24682.26284,28,4.3
24700.65861,28,4.4
24643.14804,28,4.5
24636.76435,28,4.6
24672.34139,28,4.7
24731.32024,28,4.8
24737.24169,28,4.9
24735.6284,28,5
24721.09366,28,5.1
24703.45015,28,5.2
24681.25378,28,5.3
24652.79456,28,5.4
24654.33535,28,5.5
24641.79456,28,5.6
24651.99698,28,5.7
24681.32931,28,5.8
24678.89728,28,5.9
24676.83082,28,6
24666.08459,29,0
24707.2719,29,0.1
24769.55287,29,0.2
24710.89728,29,0.3
24715.98489,29,0.4
24745.47432,29,0.5
24718.08157,29,0.6
24713.50755,29,0.7
24758.55891,29,0.8
24742.30514,29,0.9
24752.2145,29,1
24729.35347,29,1.1
24738.30816,29,1.2
24765.39577,29,1.3
24778.83686,29,1.4
24757.14199,29,1.5
24786.94562,29,1.6
24802.51662,29,1.7
24757.20544,29,1.8
24771.25982,29,1.9
24790.34139,29,2
24783.86707,29,2.1
24774.26586,29,2.2
24776.25378,29,2.3
24746.16314,29,2.4
24718.73716,29,2.5
24713.40785,29,2.6
24716.5136,29,2.7
24699.84592,29,2.8
24705.56798,29,2.9
24713.79154,29,3
24678.24471,29,3.1
24668.77039,29,3.2
24679.51057,29,3.3
24693.64955,29,3.4
24711.36254,29,3.5
24705.39275,29,3.6
24694.80363,29,3.7
24669.99698,29,3.8
24671.35952,29,3.9
24692.44411,29,4
24706.41692,29,4.1
24684.08459,29,4.2
24714.45921,29,4.3
24691.02115,29,4.4
24688.93958,29,4.5
24699.36556,29,4.6
24731.77644,29,4.7
24730.43807,29,4.8
24715.0574,29,4.9
24714.72205,29,5
24698.15106,29,5.1
24680.76133,29,5.2
24659.97583,29,5.3
24657.54381,29,5.4
24638.31722,29,5.5
24640.45619,29,5.6
24666.06647,29,5.7
24678.30211,29,5.8
24671.38973,29,5.9
24690.55589,29,6
24695.24169,30,0
24784.73414,30,0.1
24748.58308,30,0.2
24747.91843,30,0.3
24733.19335,30,0.4
24724.80665,30,0.5
24761.56495,30,0.6
24763.6858,30,0.7
24759.84592,30,0.8
24771.74018,30,0.9
24736.31722,30,1
24741.19033,30,1.1
24756.6858,30,1.2
24772.8006,30,1.3
24756.63444,30,1.4
24780.87311,30,1.5
24786.13595,30,1.6
24767.19033,30,1.7
24769.64653,30,1.8
24754.27492,30,1.9
24768.00302,30,2
24779.44109,30,2.1
24770.01511,30,2.2
24781.79758,30,2.3
24741.96677,30,2.4
24705.99698,30,2.5
24717.47432,30,2.6
24716.53172,30,2.7
24715.97583,30,2.8
24727.89426,30,2.9
24675.75831,30,3
24683.32326,30,3.1
24698.96979,30,3.2
24684.43807,30,3.3
24701.65861,30,3.4
24700.00604,30,3.5
24694.99698,30,3.6
24690.15106,30,3.7
24679.33233,30,3.8
24706.71299,30,3.9
24715.06344,30,4
24708.14502,30,4.1
24702.71903,30,4.2
24691.96073,30,4.3
24685.87613,30,4.4
24683.33535,30,4.5
24716.25982,30,4.6
24743.18429,30,4.7
24734.43202,30,4.8
24715.96979,30,4.9
24698.93656,30,5
24695.41994,30,5.1
24668.26586,30,5.2
24668.92749,30,5.3
24637.77341,30,5.4
24641.65257,30,5.5
24665.23263,30,5.6
24655.81873,30,5.7
24671.92145,30,5.8
24699.01813,30,5.9
24693.25982,30,6
24784.51964,31,0
24777.1994,31,0.1
24779.86103,31,0.2
24792.0423,31,0.3
24752.40785,31,0.4
24787.55891,31,0.5
24776.40181,31,0.6
24764.61027,31,0.7
24753.26284,31,0.8
24722.66465,31,0.9
24743.63746,31,1
24747.6284,31,1.1
24756.60725,31,1.2
24776.62538,31,1.3
24764.15408,31,1.4
24778.39577,31,1.5
24773.43505,31,1.6
24744.17523,31,1.7
24752.74018,31,1.8
24780.43807,31,1.9
24782.9577,31,2
24779.41692,31,2.1
24769.2145,31,2.2
24745.50453,31,2.3
24690.60725,31,2.4
24697.17523,31,2.5
24709.43505,31,2.6
24709.07855,31,2.7
24687.43505,31,2.8
24694.25378,31,2.9
24707.81269,31,3
24686.74018,31,3.1
24678.64653,31,3.2
24712.9577,31,3.3
24716.42296,31,3.4
24704.92145,31,3.5
24711.65861,31,3.6
24694.32628,31,3.7
24696.82779,31,3.8
24718.81571,31,3.9
24709.77644,31,4
24693.25982,31,4.1
24706.90332,31,4.2
24707.0423,31,4.3
24696.25076,31,4.4
24706.69184,31,4.5
24741.63142,31,4.6
24739.28399,31,4.7
24729.04532,31,4.8
24709.85498,31,4.9
24693.48338,31,5
24669.23565,31,5.1
24664.87311,31,5.2
24635.40785,31,5.3
24651.87613,31,5.4
24677.88822,31,5.5
24672.00302,31,5.6
24697.20544,31,5.7
24698.64955,31,5.8
24699.13897,31,5.9
24699.4713,31,6
24820.09063,32,0
24765.49547,32,0.1
24775.85801,32,0.2
24766.44713,32,0.3
24788.30211,32,0.4
24757.32931,32,0.5
24744.99698,32,0.6
24738.12689,32,0.7
24742.8006,32,0.8
24745.62538,32,0.9
24754.48036,32,1
24763.0574,32,1.1
24772.93051,32,1.2
24783.95468,32,1.3
24815.34441,32,1.4
24764.95166,32,1.5
24750.43202,32,1.6
24768.8006,32,1.7
24763.70997,32,1.8
24779.22356,32,1.9
24763.99396,32,2
24792.29003,32,2.1
24731.93958,32,2.2
24686.55589,32,2.3
24684.95166,32,2.4
24741.21752,32,2.5
24730.54079,32,2.6
24724.9577,32,2.7
24742.45015,32,2.8
24733.96979,32,2.9
24695.34441,32,3
24702.73112,32,3.1
24690.91843,32,3.2
24696.71601,32,3.3
24717.48943,32,3.4
24715.0423,32,3.5
24708.38671,32,3.6
24694.25076,32,3.7
24710.79154,32,3.8
24716.87009,32,3.9
24722.14502,32,4
24709.49547,32,4.1
24720.90332,32,4.2
24692.65559,32,4.3
24704.73112,32,4.4
24719.54985,32,4.5
24733.32931,32,4.6
24732.03323,32,4.7
24714.29607,32,4.8
24684.45921,32,4.9
24682.19335,32,5
24665.87009,32,5.1
24653.27795,32,5.2
24650.50453,32,5.3
24669.20544,32,5.4
24681.33535,32,5.5
24690.06949,32,5.6
24695.45921,32,5.7
24699.89728,32,5.8
24704.91239,32,5.9
24715.85801,32,6
24814.84592,33,0
24839.32628,33,0.1
24802.76435,33,0.2
24775.75831,33,0.3
24763.86707,33,0.4
24773.65559,33,0.5
24747.15408,33,0.6
24737.24773,33,0.7
24754.60121,33,0.8
24770.06344,33,0.9
24772.56798,33,1
24783.24773,33,1.1
24783.43505,33,1.2
24811.49849,33,1.3
24787.47734,33,1.4
24755.05136,33,1.5
24769.93958,33,1.6
24749.09063,33,1.7
24762.12387,33,1.8
24741.72508,33,1.9
24759.26888,33,2
24753.95468,33,2.1
24728.83082,33,2.2
24726.92145,33,2.3
24767.2719,33,2.4
24740.45619,33,2.5
24756.36556,33,2.6
24749.77341,33,2.7
24733.71601,33,2.8
24690.66163,33,2.9
24694.64955,33,3
24682.31722,33,3.1
24707.48036,33,3.2
24739.22356,33,3.3
24719.77039,33,3.4
24736.38973,33,3.5
24703.58006,33,3.6
24708.07855,33,3.7
24728.1148,33,3.8
24711.66163,33,3.9
24697.70393,33,4
24724.17221,33,4.1
24676.40181,33,4.2
24701.87311,33,4.3
24708.18429,33,4.4
24750.6858,33,4.5
24735.96677,33,4.6
24713.89124,33,4.7
24705.53172,33,4.8
24695.75227,33,4.9
24680.24773,33,5
24678.44713,33,5.1
24642.91541,33,5.2
24658.38671,33,5.3
24669.93051,33,5.4
24670.22659,33,5.5
24696.29003,33,5.6
24706.97885,33,5.7
24718.38066,33,5.8
24704.63444,33,5.9
24732.30514,33,6
24838.32326,34,0
24804.96979,34,0.1
24772.23263,34,0.2
24769.00302,34,0.3
24767.15408,34,0.4
24734.77039,34,0.5
24745.429,34,0.6
24762.9426,34,0.7
24759.40785,34,0.8
24777.20242,34,0.9
24795.82779,34,1
24787.66767,34,1.1
24806.05438,34,1.2
24768.87311,34,1.3
24730.64955,34,1.4
24736.69184,34,1.5
24722.95166,34,1.6
24746.35045,34,1.7
24767.20544,34,1.8
24786.03021,34,1.9
24784.86707,34,2
24738.13595,34,2.1
24747.35952,34,2.2
24735.07251,34,2.3
24750.63444,34,2.4
24738.83988,34,2.5
24723.75227,34,2.6
24707.75529,34,2.7
24720.11178,34,2.8
24700.4864,34,2.9
24715.7855,34,3
24700.73716,34,3.1
24738.0574,34,3.2
24733.18731,34,3.3
24735.40483,34,3.4
24734.26586,34,3.5
24711.48036,34,3.6
24713.02417,34,3.7
24719.24169,34,3.8
24713.68278,34,3.9
24709.73112,34,4
24704.54079,34,4.1
24716.46526,34,4.2
24707.98792,34,4.3
24742.74622,34,4.4
24749.59215,34,4.5
24719.61027,34,4.6
24723.45317,34,4.7
24698.32931,34,4.8
24688.22054,34,4.9
24675.92749,34,5
24636.43807,34,5.1
24633.54683,34,5.2
24665.42296,34,5.3
24682.30211,34,5.4
24680.73112,34,5.5
24697.82779,34,5.6
24706.76133,34,5.7
24691.79456,34,5.8
24710.87915,34,5.9
24706.54079,34,6
24813.1994,35,0
24758.70695,35,0.1
24769.59517,35,0.2
24740.33837,35,0.3
24730.01208,35,0.4
24743.70091,35,0.5
24767.12991,35,0.6
24770.93051,35,0.7
24766.40785,35,0.8
24778.42598,35,0.9
24766.37764,35,1
24783.92749,35,1.1
24773.95166,35,1.2
24753.79154,35,1.3
24754.58912,35,1.4
24752.83384,35,1.5
24737.17523,35,1.6
24790.59517,35,1.7
24752.65559,35,1.8
24776.20242,35,1.9
24752.17825,35,2
24742.25076,35,2.1
24737.87009,35,2.2
24758.55589,35,2.3
24746.29003,35,2.4
24736.68278,35,2.5
24730.49849,35,2.6
24731.92145,35,2.7
24709.16012,35,2.8
24737.06042,35,2.9
24710.12387,35,3
24724.99698,35,3.1
24731.68278,35,3.2
24743.85498,35,3.3
24741.76737,35,3.4
24703.18429,35,3.5
24704.45015,35,3.6
24715.05136,35,3.7
24712.33535,35,3.8
24703.43505,35,3.9
24725.23565,35,4
24711.91239,35,4.1
24720.86103,35,4.2
24720.39275,35,4.3
24734.19335,35,4.4
24719.03927,35,4.5
24718.84894,35,4.6
24698.66163,35,4.7
24695.35045,35,4.8
24675.52266,35,4.9
24648.44411,35,5
24627.18429,35,5.1
24671.39577,35,5.2
24694.92145,35,5.3
24671.44411,35,5.4
24694.79456,35,5.5
24700.89124,35,5.6
24690.03927,35,5.7
24703.07855,35,5.8
24706.14804,35,5.9
24715.75227,35,6
24770.06949,36,0
24761.13595,36,0.1
24741.4139,36,0.2
24733.49547,36,0.3
24748.1994,36,0.4
24750.49245,36,0.5
24776.17221,36,0.6
24762.06949,36,0.7
24782.86103,36,0.8
24786.52568,36,0.9
24797.77946,36,1
24789.55287,36,1.1
24766.02417,36,1.2
24752.19637,36,1.3
24761.73414,36,1.4
24728.09668,36,1.5
24786.92447,36,1.6
24773.32931,36,1.7
24771.71299,36,1.8
24758.24169,36,1.9
24749.25982,36,2
24760.52568,36,2.1
24758.04532,36,2.2
24753.09366,36,2.3
24736.571,36,2.4
24772.05136,36,2.5
24761.54381,36,2.6
24730.15106,36,2.7
24734.92447,36,2.8
24729.50151,36,2.9
24720.96979,36,3
24762.9577,36,3.1
24742.65559,36,3.2
24729.14502,36,3.3
24707.88822,36,3.4
24678.15106,36,3.5
24695.69184,36,3.6
24696.83082,36,3.7
24702.87311,36,3.8
24713.42296,36,3.9
24722.61027,36,4
24704.14502,36,4.1
24709.84894,36,4.2
24737.07553,36,4.3
24734.89124,36,4.4
24724.11782,36,4.5
24700.1571,36,4.6
24692.99396,36,4.7
24675.29305,36,4.8
24653.25982,36,4.9
24633.1148,36,5
24684.7855,36,5.1
24675.58006,36,5.2
24687.52568,36,5.3
24687.19033,36,5.4
24687.65861,36,5.5
24701.39275,36,5.6
24699.47734,36,5.7
24709.44411,36,5.8
24713.98792,36,5.9
24696.32024,36,6
24754.84894,37,0
24760.05438,37,0.1
24748.06647,37,0.2
24758.8429,37,0.3
24799.57402,37,0.4
24796.03021,37,0.5
24784.07251,37,0.6
24772.51662,37,0.7
24779.71601,37,0.8
24777.69789,37,0.9
24772.9426,37,1
24756.80665,37,1.1
24764.38066,37,1.2
24803.33535,37,1.3
24749.98489,37,1.4
24743.14804,37,1.5
24784.55589,37,1.6
24761.71601,37,1.7
24797.24471,37,1.8
24771.54683,37,1.9
24760.97281,37,2
24751.06647,37,2.1
24773.65861,37,2.2
24762.45015,37,2.3
24786.33233,37,2.4
24766.79456,37,2.5
24729.67674,37,2.6
24719.27795,37,2.7
24724.44109,37,2.8
24697.39577,37,2.9
24709.29607,37,3
24725.45317,37,3.1
24727.08761,37,3.2
24701.96677,37,3.3
24685.40785,37,3.4
24699.15106,37,3.5
24704.44713,37,3.6
24725.49849,37,3.7
24720.85196,37,3.8
24736.45619,37,3.9
24713.26888,37,4
24721.24471,37,4.1
24720.50755,37,4.2
24732.56193,37,4.3
24702.01208,37,4.4
24709,37,4.5
24705.83082,37,4.6
24678.44713,37,4.7
24660.79154,37,4.8
24644.13293,37,4.9
24650.58912,37,5
24674.92749,37,5.1
24692.1148,37,5.2
24669.83686,37,5.3
24682.93051,37,5.4
24684.16616,37,5.5
24696.99396,37,5.6
24711.54985,37,5.7
24703.56798,37,5.8
24707.83082,37,5.9
24701.03927,37,6
24786.9577,38,0
24742.68278,38,0.1
24772.07855,38,0.2
24764.56193,38,0.3
24765.89728,38,0.4
24766.67372,38,0.5
24763.72205,38,0.6
24789.19637,38,0.7
24771.10574,38,0.8
24778.45619,38,0.9
24761.97281,38,1
24780.82779,38,1.1
24790.79154,38,1.2
24744.55891,38,1.3
24738.79456,38,1.4
24799.71601,38,1.5
24743.89426,38,1.6
24789.25378,38,1.7
24796.17221,38,1.8
24775.34743,38,1.9
24781.06647,38,2
24760.95166,38,2.1
24760.28701,38,2.2
24759.12085,38,2.3
24778.80665,38,2.4
24739.70091,38,2.5
24709,38,2.6
24703.22356,38,2.7
24701.16918,38,2.8
24685.1994,38,2.9
24728.56193,38,3
24715.26888,38,3.1
24703.40181,38,3.2
24693.99698,38,3.3
24686.80363,38,3.4
24714.97583,38,3.5
24743.79154,38,3.6
24724.39879,38,3.7
24734.2568,38,3.8
24727.49849,38,3.9
24719.3565,38,4
24712.55287,38,4.1
24729.9003,38,4.2
24724.52568,38,4.3
24735.20544,38,4.4
24703.96073,38,4.5
24692.27492,38,4.6
24676.1571,38,4.7
24641.30211,38,4.8
24650.16616,38,4.9
24677.70393,38,5
24676.83988,38,5.1
24666.03323,38,5.2
24672.21148,38,5.3
24680.11178,38,5.4
24694.40785,38,5.5
24705.45015,38,5.6
24701.00906,38,5.7
24707.26586,38,5.8
24698.61027,38,5.9
24704.7855,38,6
24762.10876,39,0
24754.06344,39,0.1
24762.6284,39,0.2
24778.05136,39,0.3
24762.16918,39,0.4
24763.91239,39,0.5
24771.12387,39,0.6
24783.18731,39,0.7
24761.15106,39,0.8
24756.49849,39,0.9
24790.14804,39,1
24788.02115,39,1.1
24756.20846,39,1.2
24738.36858,39,1.3
24769.68278,39,1.4
24761.98792,39,1.5
24794.89124,39,1.6
24800.98187,39,1.7
24780.90937,39,1.8
24768.10574,39,1.9
24772.571,39,2
24772.45921,39,2.1
24755.62538,39,2.2
24770.00302,39,2.3
24725.30211,39,2.4
24706.73112,39,2.5
24691.3565,39,2.6
24709.22961,39,2.7
24701.03323,39,2.8
24706.61934,39,2.9
24715.92447,39,3
24720.37462,39,3.1
24718.56495,39,3.2
24704.25378,39,3.3
24714.5136,39,3.4
24727.50453,39,3.5
24709.19335,39,3.6
24745.32024,39,3.7
24728.08459,39,3.8
24724.70695,39,3.9
24707.91843,39,4
24726.3565,39,4.1
24722.99698,39,4.2
24710.50755,39,4.3
24699.19033,39,4.4
24691.60121,39,4.5
24681.23867,39,4.6
24671.57704,39,4.7
24646.70695,39,4.8
24645.5861,39,4.9
24667.18731,39,5
24671.3142,39,5.1
24675.15408,39,5.2
24689.99396,39,5.3
24700.74622,39,5.4
24721.97583,39,5.5
24716.81269,39,5.6
24718.29909,39,5.7
24704.51057,39,5.8
24704.82477,39,5.9
