AUC,D,M,gamma
-3502.492447,3.0,41.0,0.0
-3489.2719030000003,3.0,21.0,0.07
-3497.196375,3.0,66.0,0.04
-3486.5951659999996,3.0,50.0,0.09
-3491.540785,2.0,52.0,0.05
-3497.6193350000003,3.0,5.0,0.03
-3502.492447,2.0,44.0,0.0
-3502.492447,2.0,38.0,0.0
-3490.069486,3.0,42.0,0.08
-3497.6193350000003,4.0,18.0,0.02
-3490.265861,2.0,25.0,0.06
-3486.5951659999996,4.0,21.0,0.1
-3497.196375,3.0,45.0,0.04
-3497.6193350000003,2.0,12.0,0.02
-3502.492447,2.0,38.0,0.0
-3490.5619340000003,3.0,29.0,0.06
-3497.6193350000003,3.0,57.0,0.03
-3486.5951659999996,2.0,42.0,0.09
-3490.5619340000003,3.0,36.0,0.06
-3502.492447,4.0,47.0,0.0
-3497.6193350000003,2.0,45.0,0.02
-3502.492447,3.0,23.0,0.0
-3490.069486,3.0,43.0,0.08
-3497.196375,2.0,33.0,0.04
-3490.5619340000003,3.0,28.0,0.06
-3486.5951659999996,3.0,10.0,0.1
-3497.6193350000003,2.0,67.0,0.02
-3497.196375,3.0,24.0,0.04
-3486.311178,2.0,32.0,0.12
-3502.492447,2.0,43.0,0.0
-3489.2719030000003,2.0,45.0,0.07
-3502.492447,3.0,29.0,0.0
-3497.6193350000003,3.0,60.0,0.02
-3491.540785,2.0,54.0,0.05
-3490.069486,2.0,37.0,0.08
-3497.196375,3.0,52.0,0.04
-3486.5951659999996,3.0,33.0,0.11
-3497.6193350000003,3.0,62.0,0.02
-3502.492447,3.0,11.0,0.0
-3489.2719030000003,2.0,41.0,0.07
-3502.492447,2.0,37.0,0.0
-3486.5951659999996,2.0,35.0,0.09
-3497.196375,3.0,63.0,0.04
-3502.492447,3.0,31.0,0.0
-3490.265861,2.0,14.0,0.06
-3497.6193350000003,2.0,36.0,0.02
-3486.5951659999996,2.0,25.0,0.11
-3497.196375,3.0,38.0,0.04
-3497.6193350000003,2.0,40.0,0.02
-3477.7854979999997,3.0,38.0,0.45
-3502.492447,2.0,40.0,0.0
-3490.069486,3.0,32.0,0.08
-3490.5619340000003,4.0,51.0,0.06
-3486.5951659999996,3.0,30.0,0.1
-3502.492447,3.0,59.0,0.0
-3497.6193350000003,2.0,46.0,0.02
-3490.546828,3.0,11.0,0.05
-3486.311178,2.0,20.0,0.12
-3301.069486,3.0,50.0,0.9400000000000001
-3497.6193350000003,3.0,48.0,0.03
-3327.897281,3.0,7.0,0.84
-3486.5951659999996,3.0,58.0,0.09
-3486.918429,4.0,56.0,0.37
-3490.265861,2.0,40.0,0.06
-3306.054381,3.0,37.0,0.91
-3497.196375,2.0,26.0,0.04
-3502.492447,3.0,60.0,0.0
-3497.6193350000003,3.0,31.0,0.02
-3502.492447,4.0,65.0,0.0
-3490.069486,2.0,22.0,0.08
-3502.492447,4.0,19.0,0.0
-3486.492447,3.0,15.0,0.13
-3485.4712990000003,2.0,13.0,0.5
-3491.540785,2.0,37.0,0.05
-3497.6193350000003,3.0,53.0,0.03
-3489.2719030000003,3.0,62.0,0.07
-3486.5951659999996,2.0,35.0,0.1
-3502.492447,3.0,4.0,0.0
-3497.6193350000003,4.0,17.0,0.02
-3491.540785,2.0,46.0,0.05
-3489.2719030000003,2.0,33.0,0.07
-3458.65861,2.0,35.0,0.65
-3497.6193350000003,4.0,30.0,0.02
-3487.9818729999997,2.0,58.0,0.13
-3475.416918,3.0,37.0,0.53
-3497.196375,3.0,66.0,0.04
-3486.5951659999996,3.0,28.0,0.11
-3490.069486,4.0,44.0,0.08
-3497.196375,2.0,42.0,0.04
-3497.6193350000003,2.0,69.0,0.02
-3490.265861,2.0,23.0,0.06
-3486.5951659999996,3.0,57.0,0.09
-3500.9667670000003,3.0,51.0,0.01
-3497.196375,2.0,40.0,0.04
-3490.265861,2.0,70.0,0.06
-3502.492447,2.0,38.0,0.0
-3502.492447,2.0,28.0,0.0
-3496.755287,2.0,27.0,0.15
-3486.5951659999996,2.0,68.0,0.11
-3497.6193350000003,3.0,48.0,0.02
-3490.069486,4.0,33.0,0.08
-3497.6193350000003,2.0,42.0,0.03
-3500.9667670000003,3.0,41.0,0.01
-3491.540785,2.0,29.0,0.05
-3502.492447,3.0,30.0,0.0
-3486.5951659999996,2.0,39.0,0.1
-3489.2719030000003,2.0,27.0,0.07
-3487.9818729999997,2.0,35.0,0.13
-3471.9033229999995,3.0,60.0,0.61
-3502.492447,2.0,25.0,0.0
-3487.854985,2.0,24.0,0.3
-3497.6193350000003,3.0,39.0,0.03
-3491.540785,2.0,43.0,0.05
-3486.5951659999996,2.0,34.0,0.09
-3497.6193350000003,2.0,29.0,0.02
-3502.492447,3.0,41.0,0.0
-3490.5619340000003,3.0,36.0,0.06
-3486.311178,2.0,44.0,0.12
-3412.0090630000004,3.0,59.0,0.76
-3497.196375,4.0,16.0,0.04
-3490.069486,3.0,26.0,0.08
-3496.812689,3.0,70.0,0.17
-3497.6193350000003,2.0,45.0,0.02
-3497.196375,3.0,67.0,0.04
-3489.2719030000003,4.0,69.0,0.07
-3502.492447,4.0,16.0,0.0
-3486.5951659999996,4.0,9.0,0.1
-3497.6193350000003,3.0,56.0,0.02
-3490.5619340000003,3.0,44.0,0.06
-3502.492447,2.0,19.0,0.0
-3496.915408,2.0,34.0,0.14
-3497.196375,3.0,39.0,0.04
-3242.299094,3.0,3.0,0.72
-3502.492447,2.0,25.0,0.0
-3488.190332,3.0,22.0,0.4
-3486.5951659999996,2.0,28.0,0.09
-3486.311178,2.0,53.0,0.12
-3497.6193350000003,2.0,21.0,0.03
-3452.655589,2.0,37.0,0.89
-3502.492447,4.0,39.0,0.0
-3490.5619340000003,3.0,42.0,0.06
-3497.6193350000003,2.0,43.0,0.02
-3502.492447,3.0,45.0,0.0
-3497.492447,3.0,33.0,0.15
-3490.069486,3.0,26.0,0.08
-3497.196375,2.0,41.0,0.04
-3486.5951659999996,3.0,62.0,0.11
-3490.265861,2.0,31.0,0.06
-3502.492447,2.0,32.0,0.0
-3497.6193350000003,4.0,8.0,0.02
-3497.196375,3.0,67.0,0.04
-3486.5951659999996,3.0,48.0,0.09
-3489.2719030000003,3.0,70.0,0.07
-3497.6193350000003,3.0,37.0,0.02
-3490.546828,3.0,5.0,0.05
-3502.492447,3.0,34.0,0.0
-3486.5951659999996,3.0,68.0,0.11
-3497.6193350000003,2.0,40.0,0.03
-3502.492447,2.0,34.0,0.0
-3486.492447,3.0,65.0,0.13
-3489.2719030000003,2.0,40.0,0.07
-3496.6616310000004,3.0,39.0,0.16
-3490.546828,4.0,26.0,0.05
-3497.6193350000003,3.0,31.0,0.02
-3486.5951659999996,3.0,63.0,0.1
-3502.492447,2.0,61.0,0.0
-3490.069486,2.0,34.0,0.08
-3482.0574020000004,2.0,43.0,0.34
-3494.302115,3.0,55.0,0.19
-3497.6193350000003,2.0,58.0,0.03
-3491.540785,2.0,45.0,0.05
-3502.492447,2.0,36.0,0.0
-3502.492447,2.0,46.0,0.0
-3497.6193350000003,2.0,47.0,0.02
-3489.2719030000003,2.0,42.0,0.07
-3486.5951659999996,2.0,47.0,0.1
-3497.196375,2.0,43.0,0.04
-3497.6193350000003,2.0,40.0,0.02
-3490.5619340000003,3.0,44.0,0.06
-3496.915408,2.0,32.0,0.14
-3488.0151060000003,3.0,38.0,0.12
-3486.5951659999996,3.0,36.0,0.09
-3502.492447,3.0,64.0,0.0
-3497.196375,2.0,57.0,0.04
-3497.6193350000003,3.0,63.0,0.02
-3489.2719030000003,4.0,11.0,0.07
-3502.492447,2.0,42.0,0.0
-3066.643505,2.0,1.0,0.17
-3490.546828,3.0,49.0,0.05
-3486.5951659999996,3.0,58.0,0.09
-3480.006042,3.0,38.0,0.46
-3497.6193350000003,4.0,44.0,0.02
-3497.196375,3.0,35.0,0.04
-3488.0151060000003,4.0,15.0,0.12
-3476.800604,4.0,23.0,0.56
-3502.492447,2.0,57.0,0.0
-3502.492447,2.0,36.0,0.0
-3490.265861,2.0,35.0,0.06
-3497.8217520000003,3.0,12.0,0.23
-3490.069486,2.0,35.0,0.08
-3496.915408,2.0,51.0,0.14
-3455.8338369999997,3.0,21.0,0.6900000000000001
-3497.6193350000003,2.0,47.0,0.03
-3321.661631,2.0,28.0,0.97
-3486.5951659999996,3.0,5.0,0.1
-3490.265861,2.0,59.0,0.06
-3482.2507549999996,3.0,46.0,0.42
-3496.465257,4.0,37.0,0.26
-3497.6193350000003,2.0,42.0,0.02
-3500.9667670000003,2.0,33.0,0.01
-3497.196375,3.0,30.0,0.04
-3490.069486,3.0,48.0,0.08
-3486.5951659999996,3.0,50.0,0.11
-3502.492447,2.0,25.0,0.0
-3477.344411,2.0,18.0,0.48
-3490.546828,3.0,34.0,0.05
-3497.6193350000003,3.0,60.0,0.03
-3481.918429,4.0,4.0,0.15
-3502.492447,2.0,49.0,0.0
-3499.870091,2.0,32.0,0.21
-3489.2719030000003,2.0,67.0,0.07
-3461.299094,2.0,28.0,0.8200000000000001
-3497.6193350000003,2.0,51.0,0.02
-3491.540785,2.0,39.0,0.05
-3486.5951659999996,3.0,12.0,0.09
-3502.492447,2.0,40.0,0.0
-3497.6193350000003,2.0,54.0,0.03
-3488.0151060000003,3.0,46.0,0.12
-3489.2719030000003,3.0,16.0,0.07
-3497.6193350000003,2.0,24.0,0.02
-3490.546828,3.0,41.0,0.05
-3495.5256799999997,2.0,46.0,0.18
-3502.492447,2.0,44.0,0.0
-3474.4410880000005,2.0,32.0,0.59
-3445.963746,2.0,55.0,0.78
-3486.5951659999996,3.0,40.0,0.1
-3486.492447,3.0,63.0,0.13
-3497.196375,2.0,55.0,0.04
-3490.069486,3.0,27.0,0.08
-3497.6193350000003,2.0,30.0,0.02
-3490.265861,2.0,65.0,0.06
-3497.196375,3.0,52.0,0.04
-3502.492447,3.0,38.0,0.0
-3496.6616310000004,3.0,69.0,0.16
-3489.0996979999995,4.0,22.0,0.31
-3486.5951659999996,2.0,6.0,0.11
-3502.492447,2.0,29.0,0.0
-3497.6193350000003,3.0,70.0,0.02
-3489.2719030000003,2.0,23.0,0.07
-3497.196375,3.0,49.0,0.04
-3316.4350449999997,4.0,61.0,0.86
-3486.5951659999996,2.0,53.0,0.09
-3500.9667670000003,3.0,45.0,0.01
-3490.265861,2.0,68.0,0.06
-3497.6193350000003,4.0,52.0,0.02
-3497.196375,4.0,14.0,0.04
-3487.9818729999997,2.0,38.0,0.13
-3502.492447,3.0,42.0,0.0
-3490.069486,3.0,31.0,0.08
-3502.492447,3.0,50.0,0.0
-3486.5951659999996,3.0,16.0,0.1
-3490.265861,2.0,20.0,0.06
-3502.492447,2.0,55.0,0.0
-3497.6193350000003,4.0,51.0,0.03
-3493.229607,3.0,66.0,0.14
-3490.546828,3.0,43.0,0.05
-3500.9667670000003,3.0,44.0,0.01
-3497.6193350000003,3.0,22.0,0.02
-3500.9667670000003,4.0,52.0,0.01
-3502.492447,2.0,37.0,0.0
-3497.6193350000003,3.0,64.0,0.03
-3502.492447,3.0,28.0,0.0
-3502.492447,3.0,28.0,0.0
-3497.6193350000003,3.0,26.0,0.03
-3497.6193350000003,2.0,31.0,0.02
-3502.492447,2.0,30.0,0.0
-3497.196375,3.0,66.0,0.04
-3502.492447,3.0,42.0,0.0
-3497.6193350000003,3.0,41.0,0.03
-3497.6193350000003,2.0,36.0,0.02
-3502.492447,3.0,14.0,0.0
-3490.546828,3.0,64.0,0.05
-3497.6193350000003,3.0,47.0,0.02
-3490.546828,3.0,13.0,0.05
-3497.6193350000003,2.0,30.0,0.02
-3502.492447,3.0,59.0,0.0
-3502.492447,3.0,59.0,0.0
-3491.540785,2.0,25.0,0.05
-3497.196375,3.0,37.0,0.04
-3502.492447,3.0,20.0,0.0
-3497.6193350000003,3.0,6.0,0.02
-3489.2719030000003,3.0,8.0,0.07
-3497.196375,3.0,55.0,0.04
-3502.492447,4.0,29.0,0.0
-3490.265861,2.0,25.0,0.06
-3497.6193350000003,3.0,67.0,0.02
-3497.196375,2.0,39.0,0.04
-3502.492447,3.0,28.0,0.0
-3489.2719030000003,3.0,66.0,0.07
-3497.6193350000003,4.0,19.0,0.02
-3502.492447,3.0,62.0,0.0
-3490.5619340000003,3.0,69.0,0.06
-3497.6193350000003,3.0,62.0,0.03
-3502.492447,3.0,57.0,0.0
-3497.196375,3.0,18.0,0.04
-3502.492447,2.0,53.0,0.0
-3490.069486,3.0,48.0,0.08
-3490.5619340000003,4.0,43.0,0.06
-3497.6193350000003,3.0,34.0,0.02
-3497.6193350000003,3.0,66.0,0.02
-3497.196375,2.0,35.0,0.04
-3502.492447,3.0,47.0,0.0
-3490.069486,3.0,39.0,0.08
-3490.265861,2.0,46.0,0.06
-3497.6193350000003,3.0,46.0,0.02
-3490.546828,3.0,36.0,0.05
-3502.492447,2.0,25.0,0.0
-3496.202417,4.0,4.0,0.04
-3500.9667670000003,2.0,39.0,0.01
-3490.069486,3.0,31.0,0.08
-3497.6193350000003,2.0,33.0,0.03
-3490.265861,2.0,27.0,0.06
-3486.5951659999996,3.0,43.0,0.09
-3497.6193350000003,2.0,50.0,0.02
-3502.492447,3.0,45.0,0.0
-3497.196375,3.0,35.0,0.04
-3502.492447,2.0,44.0,0.0
-3489.2719030000003,2.0,41.0,0.07
-3497.6193350000003,3.0,60.0,0.03
-3500.9667670000003,3.0,21.0,0.01
-3490.546828,4.0,56.0,0.05
-3486.5951659999996,3.0,61.0,0.09
-3497.6193350000003,2.0,23.0,0.02
-3490.265861,2.0,46.0,0.06
-3497.196375,2.0,23.0,0.04
-3502.492447,2.0,29.0,0.0
-3489.2719030000003,2.0,17.0,0.07
-3486.5951659999996,2.0,50.0,0.1
-3502.492447,4.0,61.0,0.0
-3497.6193350000003,3.0,67.0,0.03
-3502.492447,3.0,64.0,0.0
-3490.546828,3.0,33.0,0.05
-3490.069486,3.0,62.0,0.08
-3497.6193350000003,3.0,21.0,0.03
-3497.6193350000003,3.0,49.0,0.02
-3502.492447,3.0,47.0,0.0
-3486.5951659999996,3.0,68.0,0.11
-3490.5619340000003,4.0,18.0,0.06
-3497.196375,3.0,26.0,0.04
-3502.492447,2.0,40.0,0.0
-3486.5951659999996,3.0,23.0,0.09
-3497.6193350000003,4.0,22.0,0.02
-3489.2719030000003,3.0,10.0,0.07
-3491.540785,2.0,45.0,0.05
-3497.6193350000003,2.0,30.0,0.02
-3502.492447,3.0,31.0,0.0
-3486.5951659999996,3.0,26.0,0.11
-3497.196375,3.0,68.0,0.04
-3500.9667670000003,2.0,64.0,0.01
-3490.069486,2.0,38.0,0.08
-3490.5619340000003,3.0,33.0,0.06
-3502.492447,3.0,59.0,0.0
-3497.6193350000003,3.0,57.0,0.02
-3497.196375,2.0,38.0,0.04
-3486.5951659999996,3.0,54.0,0.1
-3502.492447,2.0,28.0,0.0
-3489.2719030000003,3.0,70.0,0.07
-3497.196375,2.0,42.0,0.04
-3376.003021,3.0,2.0,0.02
-3487.716012,3.0,33.0,0.38
-3479.891239,3.0,60.0,0.51
-3486.5951659999996,2.0,34.0,0.09
-3490.546828,4.0,65.0,0.05
-3497.6193350000003,3.0,67.0,0.02
-3502.492447,4.0,65.0,0.0
-3489.2719030000003,2.0,36.0,0.07
-3488.0151060000003,3.0,56.0,0.12
-3497.6193350000003,2.0,36.0,0.03
-3477.3353469999997,2.0,33.0,0.54
-3490.265861,2.0,34.0,0.06
-3502.492447,3.0,63.0,0.0
-3486.5951659999996,3.0,68.0,0.09
-3483.410876,4.0,31.0,0.36
-3497.6193350000003,3.0,53.0,0.02
-3497.196375,2.0,36.0,0.04
-3490.5619340000003,3.0,40.0,0.06
-3502.492447,2.0,13.0,0.0
-3458.34139,3.0,13.0,0.67
-3486.5951659999996,3.0,41.0,0.11
-3502.492447,3.0,10.0,0.0
-3502.492447,3.0,58.0,0.0
-3490.069486,3.0,58.0,0.08
-3502.492447,2.0,43.0,0.0
-3497.6193350000003,3.0,48.0,0.03
-3472.507553,3.0,51.0,0.63
-3490.546828,3.0,50.0,0.05
-3497.6193350000003,3.0,62.0,0.02
-3497.196375,3.0,41.0,0.04
-3486.5951659999996,2.0,29.0,0.09
-3489.2719030000003,3.0,31.0,0.07
-3486.5951659999996,3.0,27.0,0.11
-3497.6193350000003,2.0,29.0,0.02
-3491.540785,2.0,25.0,0.05
-3502.492447,2.0,14.0,0.0
-3497.6193350000003,2.0,17.0,0.02
-3489.2719030000003,2.0,67.0,0.07
-3497.196375,3.0,69.0,0.04
-3486.492447,3.0,27.0,0.13
-3486.5951659999996,2.0,20.0,0.09
-3497.6193350000003,3.0,29.0,0.02
-3165.637462,3.0,61.0,0.99
-3502.492447,3.0,65.0,0.0
-3490.546828,3.0,63.0,0.05
-3502.492447,2.0,9.0,0.0
-3490.265861,2.0,35.0,0.06
-3497.6193350000003,3.0,54.0,0.03
-3486.5951659999996,3.0,33.0,0.1
-3490.069486,3.0,53.0,0.08
-3500.9667670000003,4.0,15.0,0.01
-3497.196375,3.0,10.0,0.04
-3502.492447,3.0,37.0,0.0
-3490.5619340000003,3.0,55.0,0.06
-3486.5951659999996,3.0,64.0,0.11
-3497.6193350000003,3.0,48.0,0.02
-3502.492447,3.0,40.0,0.0
-3497.196375,3.0,44.0,0.04
-3490.069486,3.0,60.0,0.08
-3486.492447,3.0,45.0,0.13
-3497.6193350000003,4.0,39.0,0.02
-3502.492447,3.0,63.0,0.0
-3490.265861,2.0,63.0,0.06
-3489.519637,2.0,45.0,0.28
-3497.6193350000003,2.0,53.0,0.03
-3502.492447,3.0,43.0,0.0
-3319.208459,3.0,32.0,0.92
-3486.5951659999996,3.0,48.0,0.1
-3489.2719030000003,3.0,12.0,0.07
-3490.546828,3.0,11.0,0.05
-3497.6193350000003,3.0,27.0,0.03
-3477.07855,3.0,60.0,0.44
-3497.6193350000003,2.0,37.0,0.02
-3488.0151060000003,4.0,18.0,0.12
-3490.069486,3.0,9.0,0.08
-3497.492447,3.0,57.0,0.15
-3497.196375,2.0,16.0,0.04
-3428.398792,3.0,24.0,0.73
-3502.492447,2.0,27.0,0.0
-3502.492447,2.0,44.0,0.0
-3490.5619340000003,3.0,64.0,0.06
-3497.6193350000003,3.0,68.0,0.02
-3486.5951659999996,2.0,61.0,0.1
-3502.492447,3.0,50.0,0.0
-3497.196375,3.0,70.0,0.04
-3489.2719030000003,3.0,40.0,0.07
-3497.6193350000003,3.0,59.0,0.02
-3491.540785,2.0,58.0,0.05
-3486.5951659999996,3.0,38.0,0.09
-3497.6193350000003,3.0,20.0,0.02
-3497.196375,4.0,47.0,0.04
-3486.311178,2.0,35.0,0.12
-3490.069486,3.0,61.0,0.08
-3490.5619340000003,3.0,24.0,0.06
-3502.492447,3.0,18.0,0.0
-3502.492447,2.0,25.0,0.0
-3502.492447,2.0,24.0,0.0
-3497.6193350000003,3.0,58.0,0.03
-3482.8338369999997,4.0,4.0,0.1
-3497.6193350000003,3.0,56.0,0.02
-3491.540785,2.0,41.0,0.05
-3490.069486,3.0,66.0,0.08
-3493.229607,3.0,38.0,0.14
-3490.5619340000003,3.0,66.0,0.06
-3502.492447,3.0,39.0,0.0
-3487.2900299999997,3.0,39.0,0.33
-3497.196375,3.0,38.0,0.04
-3497.6193350000003,2.0,41.0,0.02
-3500.9667670000003,3.0,59.0,0.01
-3502.492447,2.0,30.0,0.0
-3489.2719030000003,3.0,41.0,0.07
-3488.0151060000003,3.0,56.0,0.12
-3497.196375,3.0,52.0,0.04
-3486.5951659999996,3.0,6.0,0.1
-3497.6193350000003,2.0,45.0,0.02
-3490.069486,2.0,49.0,0.08
-3490.546828,4.0,32.0,0.05
-3497.6193350000003,4.0,57.0,0.02
-3496.755287,2.0,69.0,0.15
-3502.492447,3.0,29.0,0.0
-3490.265861,2.0,29.0,0.06
-3497.196375,3.0,62.0,0.04
-3486.5951659999996,2.0,37.0,0.1
-3496.812689,2.0,49.0,0.17
-3497.6193350000003,4.0,15.0,0.03
-3490.069486,3.0,35.0,0.08
-3487.9818729999997,2.0,19.0,0.13
-3502.492447,2.0,42.0,0.0
-3497.6193350000003,2.0,59.0,0.02
-3474.94864,2.0,40.0,0.7000000000000001
-3502.492447,2.0,36.0,0.0
-3490.5619340000003,4.0,17.0,0.06
-3497.196375,2.0,32.0,0.04
-3502.492447,3.0,31.0,0.0
-3486.5951659999996,3.0,12.0,0.09
-3490.5619340000003,4.0,47.0,0.06
-3486.5951659999996,4.0,28.0,0.11
-3497.6193350000003,3.0,37.0,0.02
-3497.196375,2.0,34.0,0.04
-3476.6374619999997,2.0,32.0,0.49
-3488.190332,3.0,50.0,0.4
-3502.492447,3.0,5.0,0.0
-3497.6193350000003,3.0,64.0,0.02
-3489.2719030000003,3.0,46.0,0.07
-3502.492447,3.0,33.0,0.0
-3502.492447,2.0,47.0,0.0
-3497.196375,2.0,48.0,0.04
-3457.347432,2.0,56.0,0.75
-3486.5951659999996,3.0,44.0,0.09
-3490.265861,2.0,51.0,0.06
-3488.0151060000003,3.0,67.0,0.12
-3502.492447,4.0,66.0,0.0
-3497.6193350000003,3.0,26.0,0.02
-3490.546828,3.0,23.0,0.05
-3493.229607,3.0,24.0,0.14
-3344.97281,3.0,35.0,0.88
-3490.069486,2.0,38.0,0.08
-3497.6193350000003,3.0,42.0,0.03
-3497.6193350000003,2.0,43.0,0.02
-3489.2719030000003,2.0,60.0,0.07
-3502.492447,3.0,27.0,0.0
-3486.5951659999996,2.0,21.0,0.11
-3497.196375,2.0,43.0,0.04
-3490.546828,4.0,32.0,0.05
-3496.323263,2.0,43.0,0.2
-3497.6193350000003,3.0,39.0,0.02
-3496.6616310000004,3.0,62.0,0.16
-3486.5951659999996,3.0,8.0,0.1
-3489.2719030000003,3.0,42.0,0.07
-3502.492447,3.0,26.0,0.0
-3502.492447,3.0,70.0,0.0
-3497.196375,3.0,9.0,0.04
-3497.6193350000003,3.0,41.0,0.02
-3490.265861,2.0,35.0,0.06
-3486.5951659999996,3.0,49.0,0.09
-3486.492447,3.0,45.0,0.13
-3502.492447,3.0,30.0,0.0
-3497.6193350000003,3.0,64.0,0.03
-3491.540785,2.0,66.0,0.05
-3490.069486,3.0,54.0,0.08
-3497.6193350000003,4.0,62.0,0.02
-3458.65861,2.0,56.0,0.65
-3502.492447,3.0,38.0,0.0
-3497.196375,4.0,59.0,0.04
-3502.492447,4.0,20.0,0.0
-3497.610272,4.0,46.0,0.18
-3486.5951659999996,3.0,37.0,0.11
-3473.652568,2.0,55.0,0.61
-3490.5619340000003,3.0,34.0,0.06
-3497.6193350000003,3.0,51.0,0.02
-3502.492447,2.0,19.0,0.0
-3482.0151060000003,3.0,20.0,0.5700000000000001
-3490.069486,2.0,23.0,0.08
-3497.196375,2.0,31.0,0.04
-3497.492447,3.0,54.0,0.15
-3480.592145,2.0,22.0,0.42
-3497.6193350000003,2.0,25.0,0.02
-3486.5951659999996,3.0,51.0,0.1
-3491.540785,2.0,26.0,0.05
-3502.492447,3.0,32.0,0.0
-3489.2719030000003,2.0,33.0,0.07
-3488.0151060000003,3.0,54.0,0.12
-3497.6193350000003,4.0,23.0,0.02
-3497.196375,2.0,21.0,0.04
-3502.492447,2.0,36.0,0.0
-3489.066465,2.0,40.0,0.29
-3486.5951659999996,4.0,22.0,0.09
-3391.392749,3.0,19.0,0.8
-3290.652568,3.0,25.0,0.9400000000000001
-3489.2719030000003,3.0,15.0,0.07
-3497.6193350000003,2.0,18.0,0.02
-3490.5619340000003,3.0,48.0,0.06
-3497.196375,2.0,21.0,0.04
-3487.9818729999997,2.0,34.0,0.13
-3497.6193350000003,2.0,39.0,0.02
-3486.5951659999996,3.0,69.0,0.09
-3492.546828,2.0,44.0,0.26
-3502.492447,3.0,57.0,0.0
-3490.5619340000003,3.0,52.0,0.06
-3497.6193350000003,3.0,42.0,0.03
-3500.9667670000003,3.0,38.0,0.01
-3486.5951659999996,3.0,37.0,0.11
-3502.492447,3.0,50.0,0.0
-3480.767372,2.0,64.0,0.35000000000000003
-3497.8217520000003,3.0,9.0,0.23
-3490.546828,3.0,65.0,0.05
-3502.492447,4.0,36.0,0.0
-3490.069486,2.0,32.0,0.08
-3497.6193350000003,3.0,62.0,0.03
-3496.6616310000004,3.0,58.0,0.16
-3497.196375,2.0,43.0,0.04
-3489.2719030000003,2.0,61.0,0.07
-3502.492447,3.0,35.0,0.0
-3502.492447,3.0,28.0,0.0
-3500.9667670000003,2.0,27.0,0.01
-3502.492447,2.0,27.0,0.0
-3497.6193350000003,2.0,45.0,0.02
-3497.6193350000003,2.0,44.0,0.02
-3502.492447,2.0,37.0,0.0
-3502.492447,2.0,40.0,0.0
-3497.6193350000003,2.0,33.0,0.03
-3497.6193350000003,2.0,30.0,0.02
-3497.6193350000003,2.0,8.0,0.03
-3500.9667670000003,3.0,60.0,0.01
-3502.492447,2.0,47.0,0.0
-3497.196375,2.0,28.0,0.04
-3502.492447,4.0,46.0,0.0
-3497.196375,4.0,30.0,0.04
-3497.6193350000003,3.0,40.0,0.02
-3497.6193350000003,3.0,54.0,0.02
-3502.492447,3.0,42.0,0.0
-3491.540785,2.0,41.0,0.05
-3497.196375,3.0,44.0,0.04
-3502.492447,4.0,28.0,0.0
-3497.6193350000003,2.0,34.0,0.02
-3491.540785,2.0,24.0,0.05
-3497.6193350000003,4.0,17.0,0.02
-3502.492447,2.0,36.0,0.0
-3502.492447,2.0,38.0,0.0
-3497.196375,2.0,11.0,0.04
-3502.492447,2.0,29.0,0.0
-3136.456193,4.0,1.0,0.06
-3497.6193350000003,3.0,48.0,0.02
-3497.6193350000003,3.0,58.0,0.03
-3502.492447,3.0,10.0,0.0
-3490.5619340000003,3.0,61.0,0.06
-3497.196375,3.0,45.0,0.04
-3497.6193350000003,3.0,12.0,0.02
-3490.546828,3.0,56.0,0.05
-3500.9667670000003,3.0,39.0,0.01
-3502.492447,3.0,70.0,0.0
-3497.6193350000003,4.0,59.0,0.03
-3490.265861,2.0,46.0,0.06
-3502.492447,4.0,65.0,0.0
-3497.6193350000003,2.0,56.0,0.02
-3497.196375,4.0,63.0,0.04
-3489.2719030000003,3.0,59.0,0.07
-3497.6193350000003,2.0,13.0,0.03
-3502.492447,3.0,19.0,0.0
-3490.5619340000003,3.0,13.0,0.06
-3497.196375,2.0,49.0,0.04
-3497.6193350000003,3.0,57.0,0.02
-3502.492447,2.0,43.0,0.0
-3502.492447,2.0,42.0,0.0
-3490.5619340000003,3.0,65.0,0.06
-3480.5105740000004,3.0,3.0,0.02
-3502.492447,3.0,40.0,0.0
-3490.069486,2.0,35.0,0.08
-3491.540785,2.0,34.0,0.05
-3497.6193350000003,2.0,49.0,0.03
-3490.069486,3.0,45.0,0.08
-3500.9667670000003,3.0,31.0,0.01
-3491.540785,2.0,44.0,0.05
-3502.492447,2.0,54.0,0.0
-3497.6193350000003,3.0,53.0,0.03
-3502.492447,2.0,22.0,0.0
-3489.2719030000003,2.0,52.0,0.07
-3497.196375,3.0,17.0,0.04
-3497.6193350000003,3.0,37.0,0.02
-3490.265861,2.0,30.0,0.06
-3497.6193350000003,2.0,46.0,0.02
-3486.5951659999996,4.0,25.0,0.09
-3497.196375,3.0,11.0,0.04
-3500.9667670000003,2.0,49.0,0.01
-3502.492447,3.0,36.0,0.0
-3489.2719030000003,3.0,33.0,0.07
-3502.492447,3.0,26.0,0.0
-3490.546828,4.0,20.0,0.05
-3497.6193350000003,3.0,28.0,0.02
-3497.196375,3.0,31.0,0.04
-3490.069486,3.0,20.0,0.08
-3502.492447,2.0,17.0,0.0
-3497.6193350000003,3.0,32.0,0.03
-3490.265861,2.0,38.0,0.06
-3486.5951659999996,2.0,41.0,0.09
-3497.6193350000003,3.0,69.0,0.02
-3490.546828,3.0,51.0,0.05
