AUC,D,M,gamma
-7005.8912390000005,3.0,43.0,0.46
-6965.519637,3.0,4.0,0.36
-6950.265861,3.0,18.0,0.58
-7000.960725,3.0,23.0,0.29
-7006.930514,3.0,27.0,0.39
-6982.3081569999995,3.0,24.0,0.49
-6983.930514,2.0,54.0,0.4
-7012.81571,3.0,16.0,0.44
-6992.350453,3.0,36.0,0.35000000000000003
-6995.425981999999,3.0,31.0,0.32
-6997.238670999999,3.0,28.0,0.47000000000000003
-6972.504531999999,3.0,29.0,0.51
-7000.848943000001,3.0,19.0,0.12
-7009.44713,3.0,37.0,0.41000000000000003
-7016.960725,3.0,8.0,0.43
-6786.190331999999,3.0,7.0,0.89
-6717.359517,3.0,2.0,0.45
-7009.44713,3.0,9.0,0.41000000000000003
-7016.960725,3.0,8.0,0.43
-6957.912387,3.0,4.0,0.38
-6997.392749,3.0,9.0,0.47000000000000003
-6993.392749,3.0,5.0,0.44
-6415.1359520000005,3.0,1.0,0.42
-6883.039275,3.0,3.0,0.37
-6370.610272,3.0,1.0,0.49
-7009.296073,3.0,7.0,0.45
-6994.610272,3.0,6.0,0.43
-6743.628398999999,3.0,2.0,0.4
-7001.848943000001,3.0,8.0,0.47000000000000003
-7015.193353000001,3.0,12.0,0.42
-6965.519637,3.0,4.0,0.36
-7006.141994,3.0,6.0,0.39
-6373.761329,3.0,1.0,0.48
-6966.39577,3.0,8.0,0.53
-7015.643505,3.0,10.0,0.43
-6970.951662,3.0,6.0,0.5
-7010.202417,3.0,10.0,0.45
-6999.208459,3.0,11.0,0.34
-6999.274923999999,3.0,5.0,0.39
-6974.410876000001,3.0,4.0,0.37
-6831.265861,3.0,3.0,0.47000000000000003
-6970.827795,3.0,8.0,0.51
-7009.44713,3.0,13.0,0.41000000000000003
-7001.507553,3.0,8.0,0.46
-6999.208459,3.0,12.0,0.34
-6982.3081569999995,3.0,29.0,0.49
-6962.601208,3.0,5.0,0.53
-7010.202417,3.0,10.0,0.45
-7004.311178,3.0,14.0,0.4
-7001.767372,3.0,7.0,0.36
-6727.438066,3.0,2.0,0.43
-7001.024168999999,3.0,11.0,0.38
-6949.283987999999,3.0,9.0,0.55
-6999.978851999999,3.0,5.0,0.31
-7015.643505,3.0,15.0,0.43
-6982.283987999999,3.0,12.0,0.5
-7005.8912390000005,3.0,10.0,0.46
-6471.794562,3.0,1.0,0.33
-6972.3081569999995,3.0,13.0,0.52
-7003.217523,3.0,6.0,0.48
-7014.117825,3.0,8.0,0.41000000000000003
-6992.350453,3.0,15.0,0.35000000000000003
-7006.930514,3.0,12.0,0.39
-6855.803625,3.0,3.0,0.45
-6956.280967000001,3.0,32.0,0.54
-7003.945619,3.0,7.0,0.37
-6787.694864,3.0,18.0,0.92
-6999.824773,3.0,11.0,0.3
-6939.894259999999,3.0,9.0,0.56
-7015.643505,3.0,11.0,0.43
-6884.193353000001,3.0,4.0,0.51
-6987.60423,3.0,26.0,0.48
-6993.836858,3.0,6.0,0.41000000000000003
-7001.1087609999995,3.0,13.0,0.28
-6995.425981999999,3.0,14.0,0.32
-6756.779456,3.0,2.0,0.38
-6852.703927,3.0,3.0,0.44
-6992.350453,3.0,17.0,0.35000000000000003
-6381.912386999999,3.0,1.0,0.46
-6982.3081569999995,3.0,15.0,0.49
-7004.311178,3.0,14.0,0.4
-7015.193353000001,3.0,9.0,0.42
-6953.374622,3.0,16.0,0.5700000000000001
-6971.9425980000005,3.0,11.0,0.52
-7001.767372,3.0,7.0,0.36
-6980.924470999999,3.0,5.0,0.47000000000000003
-6956.280967000001,3.0,51.0,0.54
-6982.283987999999,3.0,13.0,0.5
-6999.208459,3.0,17.0,0.33
-7016.193353000001,3.0,8.0,0.44
-6933.734139,3.0,4.0,0.45
-7015.193353000001,3.0,9.0,0.42
-6757.543806999999,3.0,3.0,0.59
-7006.652568,3.0,7.0,0.39
-6848.365559000001,3.0,5.0,0.61
-6373.761329,3.0,1.0,0.48
-6978.3081569999995,3.0,8.0,0.52
-6994.682779000001,3.0,6.0,0.37
-6946.383686,3.0,10.0,0.56
-7008.2416920000005,3.0,8.0,0.45
-6892.287009000001,3.0,3.0,0.4
-6982.3081569999995,3.0,12.0,0.49
-6997.238670999999,3.0,10.0,0.47000000000000003
-6493.7583079999995,3.0,1.0,0.3
-6868.444109,3.0,4.0,0.54
-6995.918429,3.0,6.0,0.34
-7012.81571,3.0,11.0,0.44
-6756.779456,3.0,2.0,0.38
-6970.283987999999,3.0,9.0,0.51
-7017.3081569999995,3.0,8.0,0.42
-6986.534743000001,3.0,5.0,0.35000000000000003
-7009.767372,3.0,7.0,0.41000000000000003
-6879.223565,3.0,3.0,0.39
-7005.196375,3.0,6.0,0.27
-6995.425981999999,3.0,8.0,0.32
-7016.193353000001,3.0,8.0,0.44
-6371.746224,3.0,1.0,0.47000000000000003
-6985.021148000001,3.0,5.0,0.5
-7010.202417,3.0,62.0,0.45
-6862.0,3.0,4.0,0.53
-7003.945619,3.0,7.0,0.37
-6258.268882,3.0,1.0,0.58
-6727.438066,3.0,2.0,0.43
-7009.44713,3.0,9.0,0.41000000000000003
-6871.498489,3.0,4.0,0.55
-6990.567976,3.0,8.0,0.48
-7001.326284000001,3.0,6.0,0.29
-6999.175227,3.0,10.0,0.36
-6809.459215000001,3.0,3.0,0.5
-7001.283987999999,3.0,6.0,0.4
-7001.507553,3.0,8.0,0.46
-6995.425981999999,3.0,10.0,0.32
-6900.021148000001,3.0,5.0,0.64
-6772.296073,3.0,2.0,0.35000000000000003
-6954.087613,3.0,7.0,0.52
-6945.4078549999995,3.0,4.0,0.42
-6952.362537999999,3.0,11.0,0.6
-7001.024168999999,3.0,9.0,0.38
-6993.392749,3.0,5.0,0.44
-6996.21148,3.0,12.0,0.25
-6833.338369,3.0,3.0,0.46
-6946.480363,3.0,7.0,0.5700000000000001
-6981.3141989999995,3.0,9.0,0.49
-6999.208459,3.0,12.0,0.33
-6493.7583079999995,3.0,1.0,0.3
-6949.208459,3.0,8.0,0.54
-6728.280967000001,3.0,13.0,0.97
-7001.283987999999,3.0,6.0,0.4
-6802.716012000001,3.0,3.0,0.51
-7012.81571,3.0,10.0,0.44
-7015.193353000001,3.0,11.0,0.42
-6986.256798,3.0,5.0,0.38
-6996.797583,3.0,7.0,0.47000000000000003
-6469.4078549999995,3.0,1.0,0.36
-6977.311178,3.0,4.0,0.28
-6982.3081569999995,3.0,14.0,0.49
-6942.622356,3.0,8.0,0.56
-6766.036254000001,3.0,2.0,0.34
-7010.202417,3.0,9.0,0.45
-6996.580059999999,3.0,13.0,0.23
-7004.311178,3.0,11.0,0.4
-6999.978851999999,3.0,5.0,0.31
-6978.7522659999995,3.0,6.0,0.52
-6947.329304999999,3.0,12.0,0.62
-6997.238670999999,3.0,10.0,0.47000000000000003
-6876.365559000001,3.0,3.0,0.38
-7017.3081569999995,3.0,8.0,0.42
-6999.682779000001,3.0,8.0,0.26
-7018.519637,3.0,7.0,0.42
-6978.220544,3.0,4.0,0.21
-6999.864048,2.0,7.0,0.33
-6469.4078549999995,3.0,1.0,0.36
-6993.836858,3.0,6.0,0.41000000000000003
-6782.688822,3.0,2.0,0.3
-7006.930514,3.0,10.0,0.39
-6209.610272,3.0,5.0,1.0
-6999.208459,3.0,9.0,0.34
-7001.1087609999995,3.0,12.0,0.28
-6895.3081569999995,3.0,3.0,0.41000000000000003
-7003.945619,3.0,7.0,0.37
-6472.024168999999,3.0,1.0,0.32
-6945.4078549999995,3.0,4.0,0.42
-7005.8912390000005,3.0,11.0,0.46
-6968.18429,3.0,6.0,0.49
-6999.175227,3.0,9.0,0.36
-7006.930514,3.0,13.0,0.39
-7012.81571,3.0,14.0,0.44
-6658.833837,3.0,2.0,0.54
-6999.208459,3.0,7.0,0.34
-6990.628398999999,3.0,5.0,0.42
-6987.60423,3.0,10.0,0.48
-6996.229606999999,3.0,8.0,0.31
-6972.504531999999,3.0,11.0,0.51
-6855.803625,3.0,3.0,0.45
-6991.416918000001,2.0,15.0,0.38
-6952.894259999999,3.0,13.0,0.59
-6997.3413900000005,3.0,5.0,0.26
-7004.311178,3.0,9.0,0.4
-6965.066465000001,3.0,6.0,0.53
-6992.350453,3.0,12.0,0.35000000000000003
-6928.501511,3.0,4.0,0.46
-7016.960725,3.0,8.0,0.43
-6516.18429,3.0,1.0,0.24
-6999.7583079999995,3.0,10.0,0.37
-6790.673715999999,3.0,2.0,0.29
-6991.9969790000005,3.0,7.0,0.18
-7015.193353000001,3.0,14.0,0.42
-6999.208459,3.0,11.0,0.33
-6904.232628,3.0,4.0,0.5
-7006.930514,3.0,9.0,0.39
-6992.561934,3.0,6.0,0.47000000000000003
-6992.350453,3.0,12.0,0.35000000000000003
-7016.960725,3.0,8.0,0.43
-6996.229606999999,3.0,14.0,0.31
-6883.039275,3.0,3.0,0.37
-7001.1087609999995,3.0,7.0,0.28
-7009.44713,3.0,10.0,0.41000000000000003
-7015.643505,3.0,15.0,0.43
-6446.39577,3.0,1.0,0.39
-6971.700906,3.0,5.0,0.48
-6995.425981999999,3.0,12.0,0.32
-6996.160120999999,3.0,9.0,0.22
-6772.296073,3.0,2.0,0.35000000000000003
-6946.187311,3.0,6.0,0.56
-6904.232628,3.0,4.0,0.5
-7004.311178,3.0,13.0,0.4
-6999.682779000001,3.0,8.0,0.26
-7005.8912390000005,3.0,10.0,0.46
-7010.268881999999,3.0,7.0,0.43
-6999.7583079999995,3.0,15.0,0.37
-6971.9425980000005,3.0,11.0,0.52
-6971.700906,3.0,5.0,0.48
-6919.274923999999,3.0,3.0,0.3
-6997.084592,2.0,13.0,0.33
-7015.193353000001,3.0,9.0,0.42
-6383.9516619999995,3.0,1.0,0.45
-6951.0574019999995,3.0,7.0,0.58
-6957.07855,3.0,11.0,0.54
-6957.912387,3.0,4.0,0.38
-7004.311178,3.0,65.0,0.4
-6970.827795,3.0,8.0,0.51
-6992.350453,3.0,15.0,0.35000000000000003
-6968.18429,3.0,6.0,0.49
-7010.202417,3.0,13.0,0.45
-6783.703927,3.0,2.0,0.28
-7015.193353000001,3.0,10.0,0.42
-6997.238670999999,3.0,12.0,0.47000000000000003
-6999.7583079999995,3.0,16.0,0.37
-6848.468278,3.0,5.0,0.65
-6892.960725,3.0,3.0,0.33
-6948.5981870000005,3.0,8.0,0.55
-7004.311178,3.0,10.0,0.4
-6944.549848999999,3.0,6.0,0.61
-7016.193353000001,3.0,8.0,0.44
-7012.450151000001,3.0,9.0,0.44
-7010.268881999999,3.0,7.0,0.43
-7009.44713,3.0,11.0,0.41000000000000003
-7006.688822,3.0,9.0,0.46
-6971.700906,3.0,5.0,0.48
-7006.652568,3.0,7.0,0.39
-7016.193353000001,3.0,8.0,0.44
-6945.4078549999995,3.0,4.0,0.42
-6997.238670999999,3.0,11.0,0.47000000000000003
-7009.44713,3.0,12.0,0.41000000000000003
-6997.033233,3.0,6.0,0.38
-7006.688822,3.0,9.0,0.46
-7001.960725,3.0,7.0,0.44
-6891.706948999999,3.0,3.0,0.36
-6981.918429,3.0,10.0,0.5
-6999.516616,3.0,5.0,0.4
-7015.643505,3.0,13.0,0.43
-6982.3081569999995,3.0,11.0,0.49
-7001.507553,3.0,8.0,0.46
-7001.024168999999,3.0,14.0,0.38
-6876.73716,3.0,4.0,0.52
-6418.23565,3.0,1.0,0.41000000000000003
-6990.9969790000005,3.0,6.0,0.45
-6999.175227,3.0,8.0,0.36
-6987.60423,3.0,10.0,0.48
-6879.223565,3.0,3.0,0.39
-7015.193353000001,3.0,12.0,0.42
-6993.392749,3.0,5.0,0.44
-6981.29003,3.0,9.0,0.5
-6954.087613,3.0,7.0,0.52
-6992.350453,3.0,14.0,0.35000000000000003
-6723.066465000001,3.0,2.0,0.42
-6997.238670999999,3.0,13.0,0.47000000000000003
-7001.024168999999,3.0,11.0,0.38
-6995.918429,3.0,6.0,0.34
-7010.202417,3.0,9.0,0.45
-6904.232628,3.0,4.0,0.5
-6434.208459,3.0,1.0,0.4
-6990.422961,3.0,7.0,0.48
-6974.55287,3.0,15.0,0.53
-6999.7583079999995,3.0,10.0,0.37
-7015.193353000001,3.0,12.0,0.42
-6987.2477340000005,3.0,5.0,0.46
-7016.193353000001,3.0,8.0,0.44
-7006.930514,3.0,16.0,0.39
-6995.918429,3.0,6.0,0.34
-6866.081571,3.0,3.0,0.43
-6981.9425980000005,3.0,10.0,0.49
-6999.7583079999995,3.0,8.0,0.37
-7004.311178,3.0,12.0,0.4
-6996.229606999999,3.0,14.0,0.31
-6928.501511,3.0,4.0,0.46
-6347.009063,3.0,1.0,0.51
-6957.111781999999,3.0,9.0,0.54
-6736.731118000001,3.0,2.0,0.41000000000000003
-6990.422961,3.0,7.0,0.48
-6992.350453,3.0,13.0,0.35000000000000003
-6995.425981999999,3.0,11.0,0.32
-6997.839879000001,3.0,6.0,0.44
-6957.912387,3.0,4.0,0.38
-6970.283987999999,3.0,9.0,0.51
-7015.193353000001,3.0,16.0,0.42
-6948.610272,3.0,11.0,0.56
-6980.924470999999,3.0,5.0,0.47000000000000003
-6766.21148,3.0,2.0,0.36
-7010.202417,3.0,13.0,0.45
-7004.311178,3.0,8.0,0.4
-6954.1087609999995,3.0,7.0,0.53
-7015.643505,3.0,15.0,0.43
-6981.9425980000005,3.0,10.0,0.49
-6879.223565,3.0,3.0,0.39
-6999.208459,3.0,12.0,0.34
-6995.637462000001,3.0,6.0,0.46
-6987.0966769999995,3.0,5.0,0.37
-7009.44713,3.0,9.0,0.41000000000000003
-6999.824773,3.0,14.0,0.3
-6852.703927,3.0,3.0,0.44
-6982.3081569999995,3.0,11.0,0.49
-6469.4078549999995,3.0,1.0,0.36
-6850.731118000001,3.0,7.0,0.8200000000000001
-6997.145015000001,3.0,5.0,0.33
-6972.504531999999,3.0,16.0,0.51
-7001.848943000001,3.0,8.0,0.47000000000000003
-7015.643505,3.0,10.0,0.43
-6953.374622,3.0,12.0,0.5700000000000001
-6956.574018000001,3.0,4.0,0.39
-7009.44713,3.0,9.0,0.41000000000000003
-6956.280967000001,3.0,14.0,0.54
-6990.9969790000005,3.0,6.0,0.45
-6774.637462000001,3.0,2.0,0.32
-6971.9425980000005,3.0,11.0,0.52
-7001.024168999999,3.0,8.0,0.38
-6982.3081569999995,3.0,13.0,0.49
-7015.643505,3.0,57.0,0.43
-6992.561934,3.0,6.0,0.47000000000000003
-6986.4531719999995,3.0,4.0,0.35000000000000003
-7009.44713,3.0,15.0,0.41000000000000003
-7010.202417,3.0,68.0,0.45
-6950.703927,3.0,10.0,0.55
-7003.945619,3.0,7.0,0.37
-6919.274923999999,3.0,3.0,0.3
-6360.567975999999,3.0,1.0,0.5
-7004.311178,3.0,9.0,0.4
-6980.924470999999,3.0,5.0,0.47000000000000003
-7015.643505,3.0,17.0,0.43
-6999.208459,3.0,12.0,0.33
-6966.39577,3.0,8.0,0.53
-7001.024168999999,3.0,14.0,0.38
-6992.350453,3.0,10.0,0.35000000000000003
-6717.359517,3.0,2.0,0.45
-6951.0574019999995,3.0,7.0,0.58
-6987.60423,3.0,12.0,0.48
-6990.628398999999,3.0,5.0,0.42
-6972.504531999999,3.0,16.0,0.51
-6999.175227,3.0,11.0,0.36
-6977.311178,3.0,4.0,0.28
-7006.930514,3.0,9.0,0.39
-7005.8912390000005,3.0,13.0,0.46
-7009.767372,3.0,7.0,0.41000000000000003
-6405.516616,3.0,1.0,0.44
-6982.283987999999,3.0,15.0,0.5
-6996.595166,3.0,6.0,0.31
-6966.39577,3.0,8.0,0.53
-6987.60423,3.0,59.0,0.48
-6890.39577,3.0,3.0,0.34
-7006.930514,3.0,10.0,0.39
-6966.867069,3.0,5.0,0.43
-7009.44713,3.0,12.0,0.41000000000000003
-6999.175227,3.0,8.0,0.36
-6782.027190000001,3.0,3.0,0.56
-7005.8912390000005,3.0,10.0,0.46
-6972.3081569999995,3.0,13.0,0.52
-7006.930514,3.0,17.0,0.39
-6995.909366,3.0,6.0,0.32
-6681.5921450000005,3.0,2.0,0.49
-7015.643505,3.0,11.0,0.43
-6952.894259999999,3.0,14.0,0.59
-6933.734139,3.0,4.0,0.45
-7000.960725,3.0,9.0,0.29
-7001.178248,3.0,7.0,0.38
-6950.679758,3.0,16.0,0.55
-6999.682779000001,3.0,6.0,0.26
-6999.208459,3.0,11.0,0.34
-6371.746224,3.0,1.0,0.47000000000000003
-7014.117825,3.0,8.0,0.41000000000000003
-6974.410876000001,3.0,4.0,0.37
-6982.283987999999,3.0,13.0,0.5
-7012.450151000001,3.0,9.0,0.44
-7009.44713,3.0,14.0,0.41000000000000003
-6997.238670999999,3.0,10.0,0.47000000000000003
-6962.601208,3.0,5.0,0.53
-6914.637462000001,3.0,3.0,0.32
-6994.716012000001,2.0,18.0,0.36
-6174.416918,3.0,1.0,0.79
-6972.504531999999,3.0,12.0,0.51
-7010.268881999999,3.0,7.0,0.43
-6997.909366,3.0,15.0,0.04
-7006.930514,3.0,8.0,0.39
-6988.558912,3.0,5.0,0.45
-6987.60423,3.0,11.0,0.48
-6766.036254000001,3.0,2.0,0.34
-7006.993958,3.0,6.0,0.42
-6944.607251,3.0,9.0,0.5700000000000001
-6999.824773,3.0,16.0,0.3
-7005.196375,3.0,7.0,0.4
-6982.3081569999995,3.0,70.0,0.49
-6999.7583079999995,3.0,10.0,0.37
-7010.202417,3.0,12.0,0.45
-6749.776435,3.0,4.0,0.75
-6972.3081569999995,3.0,13.0,0.52
-6667.329304999999,3.0,2.0,0.55
-7015.193353000001,3.0,17.0,0.42
-7005.8912390000005,3.0,15.0,0.46
-6963.199395999999,3.0,6.0,0.6
-7006.930514,3.0,8.0,0.39
-6992.350453,3.0,11.0,0.35000000000000003
-6904.232628,3.0,4.0,0.5
-7001.873112,3.0,9.0,0.01
-6996.21148,3.0,7.0,0.24
-7001.1087609999995,3.0,14.0,0.28
-6883.039275,3.0,3.0,0.37
-6997.0966769999995,3.0,5.0,0.32
-6987.60423,3.0,10.0,0.48
-6405.516616,3.0,1.0,0.44
-7004.311178,3.0,12.0,0.4
-6949.208459,3.0,8.0,0.54
-7006.993958,3.0,6.0,0.42
-7005.8912390000005,3.0,13.0,0.46
-6890.39577,3.0,3.0,0.34
-7001.024168999999,3.0,10.0,0.38
-6963.719032999999,3.0,7.0,0.51
-6987.60423,3.0,17.0,0.48
-7015.643505,3.0,15.0,0.43
-6361.534743,3.0,5.0,0.9500000000000001
-6999.175227,3.0,9.0,0.36
-7009.44713,3.0,11.0,0.41000000000000003
-6267.761329,3.0,1.0,0.5700000000000001
-6928.501511,3.0,4.0,0.46
-6999.824773,3.0,14.0,0.3
-7012.450151000001,3.0,9.0,0.44
-7006.930514,3.0,12.0,0.39
-6999.208459,3.0,18.0,0.33
-6968.18429,3.0,6.0,0.49
-6954.1087609999995,3.0,7.0,0.53
-6911.2416920000005,2.0,3.0,0.37
-6639.492447,3.0,2.0,0.62
-7004.830816,3.0,8.0,0.27
-7015.193353000001,3.0,10.0,0.42
-6972.504531999999,3.0,11.0,0.51
-6988.558912,3.0,5.0,0.45
-6827.296073,3.0,14.0,0.85
-7004.311178,3.0,16.0,0.4
-6992.350453,3.0,8.0,0.35000000000000003
-6997.238670999999,3.0,13.0,0.47000000000000003
-6945.271903,3.0,4.0,0.44
-6946.187311,3.0,6.0,0.56
-6458.072508,3.0,1.0,0.38
-6987.60423,3.0,10.0,0.48
-6999.208459,3.0,12.0,0.33
-6996.229606999999,3.0,8.0,0.31
-6999.516616,3.0,5.0,0.4
-6956.280967000001,3.0,18.0,0.54
-6882.9425980000005,3.0,3.0,0.42
-6963.719032999999,3.0,7.0,0.51
-6942.0513599999995,3.0,9.0,0.59
-6999.175227,3.0,15.0,0.36
-7005.8912390000005,3.0,11.0,0.46
-6982.3081569999995,3.0,13.0,0.49
-6727.438066,3.0,2.0,0.43
-6975.839879000001,3.0,4.0,0.25
-6997.033233,3.0,6.0,0.38
-7000.960725,3.0,9.0,0.29
-7004.311178,3.0,16.0,0.4
-6970.9486400000005,3.0,10.0,0.52
-7001.960725,3.0,7.0,0.44
-6999.208459,3.0,13.0,0.34
-6997.238670999999,3.0,11.0,0.47000000000000003
-6985.021148000001,3.0,5.0,0.5
-6895.3081569999995,3.0,3.0,0.41000000000000003
-6988.909366,2.0,8.0,0.31
-6457.978852,3.0,1.0,0.37
-6950.679758,3.0,14.0,0.55
-7010.202417,3.0,12.0,0.45
-7006.993958,3.0,6.0,0.42
-6956.574018000001,3.0,4.0,0.39
-6987.60423,3.0,17.0,0.48
-6996.773414,3.0,9.0,0.14
-6974.356495,3.0,11.0,0.53
-6998.8429,3.0,7.0,0.33
-6766.21148,3.0,2.0,0.36
-7005.8912390000005,3.0,16.0,0.46
-7015.643505,3.0,56.0,0.43
-7004.830816,3.0,10.0,0.27
-6982.283987999999,3.0,19.0,0.5
-6999.516616,3.0,5.0,0.4
-7010.202417,3.0,12.0,0.45
-6947.607251,3.0,8.0,0.5700000000000001
-6992.350453,3.0,15.0,0.35000000000000003
-6835.223565,3.0,3.0,0.48
-6537.522659,3.0,1.0,0.22
-7001.024168999999,3.0,14.0,0.38
-6994.610272,3.0,6.0,0.43
-6995.425981999999,3.0,9.0,0.32
-6974.356495,3.0,11.0,0.53
-6942.07855,3.0,7.0,0.6
-6974.900302,2.0,9.0,0.41000000000000003
-6982.283987999999,3.0,13.0,0.5
-6980.924470999999,3.0,5.0,0.47000000000000003
-6883.039275,3.0,3.0,0.37
-7016.193353000001,3.0,8.0,0.44
-6992.350453,3.0,61.0,0.35000000000000003
-7010.268881999999,3.0,7.0,0.43
-7010.202417,3.0,10.0,0.45
-7014.117825,3.0,8.0,0.41000000000000003
-6997.839879000001,3.0,6.0,0.44
-7006.930514,3.0,8.0,0.39
-7005.8912390000005,3.0,10.0,0.46
-6994.610272,3.0,6.0,0.43
-7017.3081569999995,3.0,8.0,0.42
-6997.7583079999995,3.0,5.0,0.41000000000000003
